prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,total_porch_area,total_garage_area,effective_age
33573,0.05,1185,3,GAINESVILLE,128600,222200,2635,178,0,30
33577,0.14,1416,3,GAINESVILLE,128900,255600,2703,184,280,30
33587,0.18,1410,3,GAINESVILLE,128900,293300,2896,129,501,29
33599,0.14,1389,3,GAINESVILLE,129000,280500,269,156,273,19
33615,0.15,1886,3,GAINESVILLE,129000,314000,3323,364,441,20
33631,0.18,1405,3,GAINESVILLE,129200,324200,7181,184,441,19
33638,0.25,1838,3,GAINESVILLE,129200,321100,2736,198,441,17
33641,0.14,1356,3,GAINESVILLE,129200,311300,2846,184,504,19
33645,0.16,1364,3,GAINESVILLE,129300,324000,346,194,504,21
33647,0.16,1461,3,GAINESVILLE,129300,288800,2767,200,441,17
33652,0.19,1609,3,GAINESVILLE,129300,312000,4704,56,483,30
33667,0.23,1820,4,GAINESVILLE,128700,351300,4835,48,480,22
33675,0.22,2418,4,GAINESVILLE,128700,351600,3454,69,450,30
33684,0.27,2356,4,GAINESVILLE,128700,402900,9363,192,486,29
33688,0.05,1750,3,GAINESVILLE,129700,261400,3309,103,315,30
33691,0.04,1445,3,GAINESVILLE,129701,271500,2400,289,420,30
33701,0.23,2397,4,GAINESVILLE,128800,462500,3436,372,483,24
33703,0.22,2758,4,GAINESVILLE,128800,402800,3264,532,462,30
33705,0.22,1993,4,GAINESVILLE,128800,357800,2816,314,441,27
33707,0.23,2178,4,GAINESVILLE,128800,394400,2797,136,462,19
33747,0.21,2269,4,GAINESVILLE,253100,411100,2779,266.5,484,26
33748,0.21,1591,3,GAINESVILLE,253100,378900,3112,199,462,24
33755,0.21,1772,3,GAINESVILLE,253100,340000,2795,200,800,28
33762,0.21,1722,3,GAINESVILLE,253100,332200,22203,172.5,441,24
33768,0.27,1698,4,GAINESVILLE,253100,320000,4596,248,462,25
33771,0.34,1550,3,GAINESVILLE,253100,349500,11964,405.5,504,24
33772,0.23,1984,3,GAINESVILLE,253100,364300,2247,53,441,24
33773,0.2,1555,3,GAINESVILLE,253100,326200,2824,206,420,23
33777,0.2,1492,3,GAINESVILLE,253100,362700,333,36,420,19
33780,0.2,1689,3,GAINESVILLE,253100,351600,572,234,492,30
33783,0.21,1370,4,GAINESVILLE,253100,392300,10840,141.5,441,19
33785,0.2,1361,3,GAINESVILLE,253100,245000,2739,18,483,30
33795,0.2,1347,3,GAINESVILLE,253101,300100,5653,20,460,18
33799,0.21,1322,3,GAINESVILLE,253101,233300,2982,20,483,28
33805,0.23,1636,3,GAINESVILLE,253101,317600,2749,131,441,24
33806,0.23,1633,3,GAINESVILLE,253101,384100,9988,55.5,483,15
33829,0.2,2367,3,GAINESVILLE,253101,387800,3264,310,966,25
33832,0.24,1267,3,GAINESVILLE,253102,304900,922,100,460,16
33834,0.24,1347,3,GAINESVILLE,253102,294900,5563,20,460,19
33835,0.22,1334,3,GAINESVILLE,253102,269300,327,182,480,28
33854,0.22,1569,3,GAINESVILLE,74401,310700,2827,25,528,22
33863,0.2,1512,3,GAINESVILLE,74401,299400,2534,120,441,20
33872,0.24,2038,3,GAINESVILLE,74401,396900,3300,204,462,15
33875,0.23,1476,3,GAINESVILLE,74401,339600,5349,175.5,462,14
33880,0.21,1525,3,GAINESVILLE,74401,308900,2947,25,483,22
33881,0.21,1615,3,GAINESVILLE,74401,339900,3591,259,462,21
33883,0.21,1482,3,GAINESVILLE,74401,314500,370,336,1008,24
33907,0.2,1644,3,GAINESVILLE,74402,284400,2941,0,462,26
33918,0.2,1590,3,GAINESVILLE,74402,350400,2509,25,552,14
33920,0.19,1593,3,GAINESVILLE,74402,354400,2081,123,483,11
33927,0.26,1500,3,GAINESVILLE,74402,188300,3934,36,441,29
33931,0.26,1538,3,GAINESVILLE,74402,301800,1042,182,483,22
33934,0.25,2040,3,GAINESVILLE,74402,374500,4397,43,462,17
33940,0.26,1774,3,GAINESVILLE,74402,314700,296,199,483,29
33944,0.2,1549,3,GAINESVILLE,74402,343000,2185,42,441,14
33948,0.2,1322,3,GAINESVILLE,74402,297700,1258,20,483,16
33957,0.65,2024,4,GAINESVILLE,133800,404500,4322,296.5,504,30
33980,0.42,2340,4,GAINESVILLE,133800,562400,36804,344.5,441,11
33984,0.43,2533,4,GAINESVILLE,133800,483000,6652,593,410,17
33990,0.33,2757,4,GAINESVILLE,133800,579400,21932,241.5,538,19
33991,0.39,1999,4,GAINESVILLE,133800,495100,21770,366,559,14
33993,0.34,2784,4,GAINESVILLE,133800,599000,24630,328.5,600,20
34009,0.27,2100,3,GAINESVILLE,203600,442900,3780,163,462,14
34040,0.28,1975,3,GAINESVILLE,203600,399700,2775,153,492,17
34046,0.26,1928,3,GAINESVILLE,203600,414500,5696,171,442,15
34048,0.24,2027,3,GAINESVILLE,203600,412200,4240,238,441,19
34050,0.23,2373,3,GAINESVILLE,203600,411600,4680,66,529,24
34070,0.42,1718,3,SUWANNEE,47300,365000,7093,256,932,30
34071,0.67,1561,3,SUWANNEE,47300,342200,3400,372,713,30
34075,0.43,1734,3,SUWANNEE,47300,365300,21997,312,440,14
34082,0.54,2060,3,SUWANNEE,47300,297100,7346,565,294,30
34094,0.35,1507,3,SUWANNEE,47300,268300,1180,215,330,30
34095,0.35,1442,3,SUWANNEE,47300,331800,3649,24,609,19
34099,0.42,2079,3,SUWANNEE,47300,260000,3064,380,0,30
34103,0.5,1338,3,SUWANNEE,47300,326600,6950,84,1056,21
34125,0.43,1758,3,SUWANNEE,47100,316900,8378,234,462,30
34140,0.33,1434,3,SUWANNEE,47100,279500,3105,0,441,30
34141,0.37,1344,3,SUWANNEE,47100,292100,5974,0,273,30
34145,0.4,1862,3,SUWANNEE,47100,409600,25457,112,414,12
34151,0.35,1411,3,SUWANNEE,47100,146400,6342,90,528,30
34152,0.37,1422,3,SUWANNEE,47100,340400,8755,0,420,21
34161,0.4,2450,3,SUWANNEE,47100,427200,3779,888,840,21
34166,0.41,1544,3,SUWANNEE,47100,240700,3220,236,252,30
34167,0.41,1350,3,SUWANNEE,47100,309000,3280,254,520,19
34172,0.45,1499,3,SUWANNEE,47100,288100,8636,20,506,30
34178,0.36,1536,3,SUWANNEE,47100,289700,3522,40,480,29
34185,0.35,1418,3,SUWANNEE,47100,293700,2761,12,416,30
34191,0.35,1746,3,SUWANNEE,47100,337100,10510,55,506,24
34198,0.43,1694,4,SUWANNEE,47200,472800,14729,14,484,14
34202,0.48,1816,3,SUWANNEE,47200,338000,7592,0,484,28
34204,0.67,1705,3,SUWANNEE,47200,387000,3890,25,309,22
34216,0.4,1861,3,SUWANNEE,47200,355200,4299,50,504,29
34218,0.65,1860,3,SUWANNEE,47200,430400,15471,140,440,29
34234,0.45,1852,4,SUWANNEE,47200,433100,16411,12,529,17
34247,0.35,1824,4,SUWANNEE,47200,373100,4041,234,506,19
34264,0.35,1354,3,SUWANNEE,47200,309200,1886,22,322,30
34270,0.47,1953,3,SUWANNEE,47200,417300,26021,32,308,29
34271,0.43,2065,4,SUWANNEE,47200,388000,10008,217,572,24
34290,0.36,1794,3,SUWANNEE,47200,319500,7956,10,462,30
34293,0.44,1585,3,SUWANNEE,47200,319300,3057,40,286,30
34296,0.3,2163,3,SUWANNEE,47200,326200,3953,611,0,24
34304,0.52,1750,3,SUWANNEE,47200,382900,48569,290,462,19
34358,0.36,2101,4,GAINESVILLE,8000,456500,13363,444,483,30
34364,0.34,2244,4,GAINESVILLE,8000,484900,24921,688,1104,29
34366,0.39,2470,4,GAINESVILLE,8000,436100,4385,252,552,30
34378,0.32,2585,4,GAINESVILLE,8000,508800,9837,187,575,25
34381,0.39,2530,4,GAINESVILLE,8000,589300,16600,359,492,9
34387,0.46,2442,4,GAINESVILLE,8000,533300,24405,918,968,9
34413,0.9,2082,4,SUWANNEE,182100,355500,3821,24,441,29
34424,1.24,3092,4,SUWANNEE,182100,646600,36329,778,482,14
34437,1.03,2588,3,SUWANNEE,182100,379400,9240,139,624,30
34440,1.04,2356,4,SUWANNEE,182100,420400,29236,246,484,24
34448,1.15,2501,3,SUWANNEE,182100,377900,21790,2426,0,26
34455,1.18,2120,4,SUWANNEE,182100,400400,25463,0,0,30
34461,1.17,2361,3,SUWANNEE,182100,303900,34396,30,1324,30
34491,1.11,2598,4,SUWANNEE,182100,495100,40877,560,572,24
34499,1.03,3530,4,SUWANNEE,182100,586800,7775,392,484,30
34501,1.05,2916,3,SUWANNEE,182100,369000,25319,246,0,30
34520,4,2628,3,SUWANNEE,0,401800,6732,0,528,17
34586,1.42,1866,4,SUWANNEE,36700,335300,6937,0,0,29
34593,2,2468,3,SUWANNEE,36700,74700,0,654,528,1
34600,2.3,1684,3,SUWANNEE,36700,332800,5500,208,0,30
34602,2,2717,3,SUWANNEE,36700,490000,19515,489,567,15
34603,2.3,1940,3,SUWANNEE,36700,229500,7600,64,760,14
34607,1.03,1964,3,SUWANNEE,0,294000,7819,564,0,24
34624,1.03,4212,5,SUWANNEE,220700,917000,70572,544.5,829,26
34626,1.41,3776,5,SUWANNEE,220700,861300,33066,1008,1766,26
34643,1.28,3215,4,SUWANNEE,220700,691200,12409,340,576,14
34681,8.62,4130,5,SUWANNEE,0,925000,40182,253,888,24
34698,1.02,2493,4,SUWANNEE,121200,542200,29826,1608,0,5
34702,1.02,1758,4,SUWANNEE,121200,426400,12868,222,390,17
34704,1.02,2756,4,SUWANNEE,121200,532400,10460,108,330,7
34713,1.1,1833,4,SUWANNEE,121200,381000,15612,264,609,29
34741,2.72,1628,3,SUWANNEE,0,312000,1250,358,325,29
34796,1.01,3016,4,SUWANNEE,172200,633100,13971,416,517,12
34801,1.57,3856,5,SUWANNEE,172200,883200,40207,510.5,784,19
34802,1.66,4415,5,SUWANNEE,172200,941300,38204,1285,1883,24
34804,1.25,3384,5,SUWANNEE,172200,740700,24982,398,848,24
34807,1.04,4330,5,SUWANNEE,172200,933200,29650,560.5,864,22
34809,1.04,4600,5,SUWANNEE,172200,794000,20961,779,624,25
34814,1.05,4091,5,SUWANNEE,172200,858500,51558,885,730,24
34819,1.19,4382,5,SUWANNEE,172200,1004000,29859,670,756,19
34822,1.08,3164,5,SUWANNEE,172200,790500,28574,271,696,20
34843,1.1,4769,4,SUWANNEE,236600,842800,4968,678.5,936,19
34857,1.25,3252,4,SUWANNEE,85200,673600,27926,434.5,624,12
34863,1.09,2653,4,SUWANNEE,85200,613000,26062,132,506,11
34871,1.49,2408,4,SUWANNEE,85200,505000,26972,307,450,30
34893,1.74,3095,4,SUWANNEE,85200,604100,13756,523,528,24
34904,2.15,2498,4,SUWANNEE,84600,519900,29073,18,468,30
34914,1.82,2869,5,SUWANNEE,84600,640800,30129,240,484,27
34917,1.97,4072,5,SUWANNEE,84600,757500,4489,288.5,898,27
34920,1.94,2106,4,SUWANNEE,84600,440400,17158,0,518,24
34923,1.98,2673,5,SUWANNEE,84600,786000,13832,191.5,575,7
34932,1.96,2576,4,SUWANNEE,84600,461500,35872,160,2099,30
34936,1.9,2394,4,SUWANNEE,84600,479900,35332,120,572,30
34943,1.93,2158,5,SUWANNEE,84600,602500,32006,446,506,19
34944,1.76,3030,5,SUWANNEE,84600,819200,43412,710,638,19
34950,1.42,3029,5,SUWANNEE,84600,602400,38353,884,676,29
34952,1.43,2648,4,SUWANNEE,84600,557000,40526,314,576,29
34966,2.82,2588,4,SUWANNEE,85100,506500,6301,358,581,24
34985,1.33,3783,4,SUWANNEE,85100,679900,23156,261,600,29
35044,0.65,2375,4,ST. JOHN'S,167600,425000,16050,0,598,30
35050,0.68,2490,4,ST. JOHN'S,167600,435400,7237,53,594,30
35055,0.65,2984,4,ST. JOHN'S,167600,420400,19280,521,0,27
35064,0.68,2138,4,ST. JOHN'S,167600,367000,12908,288,560,30
35071,0.68,2935,4,ST. JOHN'S,167600,416500,26783,135,506,30
35074,1.03,2749,4,ST. JOHN'S,167600,431000,7658,18,575,30
35075,1.03,2920,4,ST. JOHN'S,167600,481200,34206,212,552,25
35093,0.52,2253,4,ST. JOHN'S,167900,361900,4016,392,469,30
35096,0.46,1839,4,ST. JOHN'S,167900,387500,5100,315,462,29
35097,1.14,2082,4,ST. JOHN'S,167900,435300,7575,40,460,24
35102,0.76,2162,4,ST. JOHN'S,167900,436700,7181,444,462,17
35137,0.51,2675,4,ST. JOHN'S,167800,562200,36386,1621,800,18
35140,0.51,2730,4,ST. JOHN'S,167800,404300,3824,464,484,30
35149,1,3333,5,ST. JOHN'S,167800,760000,6106,608,944,6
35182,4,5749,4,ST. JOHN'S,195600,891000,25651,747,890,24
35183,4.03,4889,5,ST. JOHN'S,195600,988900,20963,950.5,1352,16
35185,2.09,4248,4,ST. JOHN'S,195600,759400,41186,1327.5,678,16
35188,1.45,1616,3,ST. JOHN'S,0,344500,13500,77,0,15
35208,1.26,3616,5,ST. JOHN'S,218500,874900,13034,551,816,16
35214,1.5,3469,5,ST. JOHN'S,218500,820600,31809,602,649,24
35226,0.42,2900,5,ST. JOHN'S,218500,594100,22442,412,632,28
35234,0.39,2700,4,ST. JOHN'S,218500,658900,31829,222,481,13
35249,0.41,2611,5,ST. JOHN'S,218500,595900,30376,347,710,23
35262,0.34,2095,4,ST. JOHN'S,218500,552600,24251,313,412,14
35267,5.02,4857,5,ST. JOHN'S,218600,1341300,46241,985,957,14
35274,2.5,3837,5,ST. JOHN'S,218601,1012500,20322,366,816,12
35287,0.38,1872,4,ST. JOHN'S,187606,361500,3454,32,420,29
35290,0.35,2004,4,ST. JOHN'S,187601,395300,22059,268,400,29
35301,0.52,1833,4,ST. JOHN'S,187601,389900,3864,798,840,24
35304,0.26,1826,4,ST. JOHN'S,187601,357700,3811,752,800,30
35320,0.21,1707,3,ST. JOHN'S,187601,327900,2880,48,400,30
35321,0.21,1324,3,ST. JOHN'S,187601,229000,2912,400,840,30
35322,0.22,1208,3,ST. JOHN'S,187601,269600,3107,48,400,29
35326,0.31,1304,3,ST. JOHN'S,187601,275000,2955,38,400,30
35327,0.32,1581,3,ST. JOHN'S,187601,300300,2808,156,440,29
35329,0.22,1248,3,ST. JOHN'S,187601,282200,2784,336,800,30
35330,0.22,1295,3,ST. JOHN'S,187601,298000,5820,50,400,30
35343,0.21,1315,3,ST. JOHN'S,187601,316300,13061,62,400,24
35344,0.21,1224,3,ST. JOHN'S,187601,288600,2832,198,400,28
35353,0.22,1466,3,ST. JOHN'S,187601,326700,6238,157,400,22
35364,0.21,1457,3,ST. JOHN'S,187602,309400,2825,166,400,29
35370,0.18,1228,3,ST. JOHN'S,187602,276400,3003,48,420,29
35371,0.21,1555,3,ST. JOHN'S,187602,341900,5968,240,400,24
35376,0.21,1262,3,ST. JOHN'S,187602,352000,3970,663,441,28
35387,0.18,1328,3,ST. JOHN'S,187603,308700,807,280,400,27
35391,0.33,1849,4,ST. JOHN'S,187603,426400,34414,315.5,400,28
35399,0.21,1254,3,ST. JOHN'S,187604,288800,2880,176,420,24
35409,0.19,1465,3,ST. JOHN'S,187604,335000,12803,36,420,24
35413,0.17,1286,3,ST. JOHN'S,187604,302000,2871,388,840,30
35416,0.23,1334,3,ST. JOHN'S,187604,340000,2866,308,800,12
35433,0.28,1717,3,ST. JOHN'S,187604,357700,2866,158,400,21
35436,0.2,1623,3,ST. JOHN'S,187605,321400,2765,194,400,30
35441,0.26,2009,4,ST. JOHN'S,187605,388000,3181,172,1104,28
35443,0.18,1522,3,ST. JOHN'S,187605,336300,2803,234,420,19
35444,0.2,1492,3,ST. JOHN'S,187605,291000,3053,156.5,420,30
35448,0.22,1364,3,ST. JOHN'S,187605,233000,2890,169,440,30
35450,0.15,1399,3,ST. JOHN'S,187605,311400,5306,221.5,420,24
35462,0.18,2890,4,ST. JOHN'S,247600,628400,11680,507,592,17
35464,0.19,3212,4,ST. JOHN'S,247600,659300,8592,238,568,16
35483,0.19,2596,4,ST. JOHN'S,247600,633600,15484,311,576,9
35501,0.3,3195,5,ST. JOHN'S,247600,927500,61948,464.5,532,7
35503,0.25,3111,4,ST. JOHN'S,247600,749700,58577,392,566,8
35533,1.25,2975,4,ST. JOHN'S,172600,666100,6032,276,600,18
35551,0.57,2427,4,ST. JOHN'S,0,453200,22703,320,449,24
35553,0.58,2195,3,ST. JOHN'S,0,430500,8493,426,552,14
35567,0.4,1916,3,ST. JOHN'S,54400,361400,7409,204,484,30
35569,0.4,1668,3,ST. JOHN'S,54400,329300,6448,12,380,25
35570,0.4,1854,3,ST. JOHN'S,54400,389000,21075,0,506,25
35575,0.4,1836,3,ST. JOHN'S,54400,378600,38773,0,440,30
35576,0.4,2255,3,ST. JOHN'S,54400,358400,13012,338,594,30
35584,0.4,1990,3,ST. JOHN'S,54400,383900,6558,272,609,19
35586,0.4,1787,4,ST. JOHN'S,54400,366400,5523,15,441,30
35590,0.59,2256,4,ST. JOHN'S,54400,449500,4979,330,399,21
35595,0.42,2841,3,ST. JOHN'S,54400,456500,4264,249,460,29
35597,0.42,3010,4,ST. JOHN'S,54400,434500,6100,84,594,25
35608,1.3,2330,4,ST. JOHN'S,54400,425400,22725,439,575,30
35614,0.45,3608,4,ST. JOHN'S,54400,520200,8548,262,504,30
35616,0.5,1878,3,ST. JOHN'S,54400,370400,7834,12,520,30
35622,0.41,1799,3,ST. JOHN'S,54400,320300,12512,20,528,30
35623,0.41,2178,3,ST. JOHN'S,54400,269500,3943,42,968,30
35630,0.37,2679,3,ST. JOHN'S,54400,396000,4050,262,462,30
35632,1.53,1724,3,ST. JOHN'S,54400,397300,13030,21,420,14
35639,1.3,3817,5,ST. JOHN'S,195500,877800,36798,1149,1299,14
35649,1.91,3983,5,ST. JOHN'S,195500,972800,39904,26,834,15
35654,2.12,3797,5,ST. JOHN'S,195500,833000,34387,944,2096,20
35658,3.01,4039,5,ST. JOHN'S,195500,890200,5980,761,964,14
35666,2.09,4305,5,ST. JOHN'S,195500,916500,36349,462,787,18
35675,1.32,4647,4,ST. JOHN'S,92700,732100,17875,455,926,30
35679,2.03,3387,4,ST. JOHN'S,92700,867900,51104,596,682,15
35680,2.03,4813,5,ST. JOHN'S,92700,1007300,18041,870,1280,12
35683,1.96,3017,4,ST. JOHN'S,92700,550600,31920,63,606,30
35686,2.8,3805,5,ST. JOHN'S,92700,931000,43396,56,764,12
35687,1.9,3721,4,ST. JOHN'S,92700,683200,32409,932,967,30
35688,2.06,3174,4,ST. JOHN'S,0,724300,17414,24,0,14
35692,1.09,2562,4,ST. JOHN'S,54500,363000,31384,28,500,30
35693,0.73,2536,4,ST. JOHN'S,54500,407700,10170,105,490,30
35702,0.42,2214,3,ST. JOHN'S,54500,376900,5303,0,572,29
35722,0.41,2388,4,ST. JOHN'S,54500,421900,14752,428,540,30
35739,0.9,3068,4,ST. JOHN'S,54500,472100,3680,630,460,30
35756,0.4,2168,4,ST. JOHN'S,54500,367600,12108,379,576,30
35759,0.4,2336,4,ST. JOHN'S,54500,419200,3300,228,418,30
35769,0.36,3064,4,ST. JOHN'S,54500,678700,17137,421,648,18
35783,0.66,3868,5,GAINESVILLE,107600,663500,23740,603.5,693,16
35785,0.82,2686,5,GAINESVILLE,107600,439300,4167,40,479,17
35790,0.69,3352,5,GAINESVILLE,107600,751800,31219,714.5,759,14
35791,0.69,2955,5,GAINESVILLE,107600,555800,24045,442.5,716,30
35792,0.69,3140,5,GAINESVILLE,109800,623800,4090,609,716,18
35804,0.64,2834,5,GAINESVILLE,107600,549000,29027,246.5,588,18
35808,0.77,2880,5,GAINESVILLE,107600,611600,43276,242.5,525,15
35816,1.49,3552,5,GAINESVILLE,109800,742500,29781,236.5,692.5,15
35866,0.44,2918,4,ST. JOHN'S,130600,591000,4093,429.5,708,19
35878,0.49,3020,5,ST. JOHN'S,130600,698800,26803,448,1090,14
35879,0.55,3012,5,ST. JOHN'S,130600,601100,12278,565,1264,23
35895,0.49,2828,5,ST. JOHN'S,229700,666100,51830,277,528,21
35896,0.57,3070,5,ST. JOHN'S,229700,657700,4640,370,698,16
35904,0.46,3204,5,ST. JOHN'S,229700,756100,22514,580.5,782,19
35907,0.52,3313,5,ST. JOHN'S,229700,772200,11889,508,528,14
35912,0.48,3657,4,ST. JOHN'S,229700,855900,28214,834,899,10
35913,0.49,4181,5,ST. JOHN'S,229700,826900,34671,698.5,672,17
35920,0.24,2935,4,ST. JOHN'S,234200,573300,55415,235,625,19
35925,0.24,2341,4,ST. JOHN'S,234200,584200,25381,532,594,14
35929,0.24,2843,4,ST. JOHN'S,234200,564300,26083,360,506,14
35934,0.33,2755,4,ST. JOHN'S,234200,612500,10380,421,654,12
35941,0.35,3634,4,ST. JOHN'S,234201,829500,54853,158,702,8
35966,0.42,2450,4,ST. JOHN'S,101300,431600,39537,273,575,30
35975,0.39,2481,4,ST. JOHN'S,101300,492800,23778,304,544,24
35976,0.45,2413,4,ST. JOHN'S,101300,532700,3821,301,610,14
35988,0.47,3124,3,ST. JOHN'S,101300,509500,18567,473.5,874,30
35991,0.46,2777,4,ST. JOHN'S,101300,520800,22379,356,516,25
35992,0.46,2332,4,ST. JOHN'S,101300,416500,4294,285,550,30
36009,0.39,3231,4,ST. JOHN'S,101501,594200,24697,465.5,552,15
36015,0.68,2567,4,ST. JOHN'S,101501,389500,7422,40,483,29
36018,0.57,2430,4,ST. JOHN'S,101501,535000,23719,306,560,15
36028,0.62,3000,4,ST. JOHN'S,101502,530500,29900,455,575,30
36031,0.51,3102,4,ST. JOHN'S,101502,625300,25555,903.5,864,24
36048,0.52,3219,4,ST. JOHN'S,101502,655700,29755,477,644,19
36051,0.46,2386,4,ST. JOHN'S,101502,482000,24919,441,600,30
36056,0.64,2927,4,ST. JOHN'S,101502,585000,4122,1676,1104,30
36073,0.4,2374,4,ST. JOHN'S,101503,510000,24262,307.5,552,12
36088,0.4,2447,4,ST. JOHN'S,101503,539100,26689,316,1255,20
36089,0.45,2481,4,ST. JOHN'S,101503,473300,28588,313,502,14
36094,0.54,2540,4,ST. JOHN'S,101503,539600,29339,758,1134,30
36097,0.66,3318,5,ST. JOHN'S,101504,658600,29035,501,1008,30
36100,0.61,2827,5,ST. JOHN'S,101504,573400,32601,219.5,601,26
36104,0.46,2847,5,ST. JOHN'S,101504,538100,34162,428,552,30
36122,0.5,3368,5,ST. JOHN'S,101505,750000,41524,824,1380,28
36152,0.4,2798,4,ST. JOHN'S,101507,627700,28275,370,529,9
36162,0.42,3425,5,ST. JOHN'S,101507,663600,20057,402.5,506.5,19
36167,0.4,2424,4,ST. JOHN'S,101508,469700,23832,287,598,13
36172,0.37,2297,4,ST. JOHN'S,101509,456300,2872,357,557,19
36719,0.25,1176,3,ST. JOHN'S,171500,202700,4927,92,528,30
36734,0.24,1392,3,ST. JOHN'S,171500,262100,3224,168,488,30
36735,0.24,1322,3,ST. JOHN'S,171500,306900,3127,18,528,19
36737,0.24,1708,3,ST. JOHN'S,171500,313500,21385,290,502,30
36751,0.24,1322,3,ST. JOHN'S,171500,292500,4226,18,528,19
36755,0.24,1224,3,ST. JOHN'S,171500,288500,4270,80,488,19
36758,0.24,1798,3,ST. JOHN'S,171500,271100,5399,98,440,30
36764,0.24,1554,3,ST. JOHN'S,171500,270200,3487,74,528,29
36792,0.44,1416,3,GAINESVILLE,143500,264900,4272,194,528,17
36815,0.23,1381,3,GAINESVILLE,155000,296300,6918,35,560,24
36818,0.23,1626,3,GAINESVILLE,155000,318500,3452,228,572,29
36819,0.26,1420,3,GAINESVILLE,155000,337000,4363,244,358,16
36828,0.34,1860,3,GAINESVILLE,143600,340900,3894,88,0,15
36829,0.51,1810,3,GAINESVILLE,143600,341400,456,348,0,19
36834,0.33,1624,3,GAINESVILLE,143600,273500,2992,68,0,17
36838,0.34,1321,3,GAINESVILLE,143600,274400,3143,152,0,19
36841,0.39,1428,3,GAINESVILLE,143600,260900,640,28,0,10
36860,0.39,1428,3,GAINESVILLE,143600,289100,5088,100,0,30
36865,0.63,1453,3,GAINESVILLE,143600,309400,4570,0,0,26
36871,0.65,1808,3,GAINESVILLE,143700,227000,6841,232,192,24
36874,0.61,1620,3,GAINESVILLE,143700,293900,2803,188,460,19
36875,0.32,1460,3,GAINESVILLE,143700,191300,1056,232,440,19
36885,0.33,1337,3,GAINESVILLE,143700,235200,508,152,0,30
36889,0.33,1764,3,GAINESVILLE,143700,257500,20234,200,480,30
36896,0.43,1696,3,GAINESVILLE,143700,304700,3670,175,572,24
36908,0.34,1494,3,GAINESVILLE,143800,337500,10334,42,0,26
36920,0.33,1456,3,GAINESVILLE,143800,325300,9171,76,460,17
36927,0.33,1497,3,GAINESVILLE,143800,332600,1102,63,546,24
36930,0.33,1478,3,GAINESVILLE,143800,328700,2783,540,682,17
36936,0.52,2334,3,GAINESVILLE,144100,308700,4624,432,546,25
36942,0.38,1484,3,GAINESVILLE,144100,263400,4205,84,408,17
36990,0.28,1494,3,GAINESVILLE,144000,285400,616,245,594,25
37013,0.27,1613,3,GAINESVILLE,31501,250600,389,758,840,26
37025,0.17,1819,3,GAINESVILLE,31501,288400,2957,441,462,27
37029,0.25,1887,3,GAINESVILLE,31501,366000,3240,415,420,24
37031,0.17,1245,3,GAINESVILLE,31501,285800,8987,31,441,16
37032,0.18,1597,3,GAINESVILLE,31501,308900,608,200,924,24
37034,0.17,1102,3,GAINESVILLE,31501,220400,1360,205,308,28
37037,0.17,1259,3,GAINESVILLE,31501,270300,223,228,280,22
37038,0.17,2011,3,GAINESVILLE,31501,373600,460,384,882,20
37049,0.18,1582,3,GAINESVILLE,31501,245800,436,107,420,26
37070,0.18,1468,3,GAINESVILLE,31501,290200,840,248,441,25
37076,0.18,1585,3,GAINESVILLE,31502,275500,267,180,420,25
37088,0.17,1437,3,GAINESVILLE,31502,310500,920,311,484,20
37098,0.25,1927,3,GAINESVILLE,31502,338100,3226,265,506,23
37099,0.18,2184,3,GAINESVILLE,31502,405000,1765,126,462,15
37100,0.2,1771,3,GAINESVILLE,31502,314900,755,116,420,25
37149,0.17,1862,3,GAINESVILLE,31503,339600,1230,440,420,25
37150,0.17,1412,3,GAINESVILLE,31503,285400,2915,28,474,24
37153,0.16,1914,3,GAINESVILLE,31503,348300,2245,388,420,25
37182,0.16,1412,3,GAINESVILLE,31503,218700,1129,28,474,24
37188,0.17,2067,3,GAINESVILLE,31503,414500,733,153,462,11
37192,0.17,1435,3,GAINESVILLE,31503,309000,728,311,441,19
37194,0.17,1839,3,GAINESVILLE,31503,370300,836,394,441,12
37195,0.17,1871,3,GAINESVILLE,31503,337100,867,404,441,24
37201,0.17,1615,3,GAINESVILLE,31504,298500,768,380,484,24
37214,0.17,1616,3,GAINESVILLE,31504,332000,320,166,484,23
37256,0.17,1466,3,GAINESVILLE,31504,310000,741,632,968,23
37266,0.17,1687,3,GAINESVILLE,31505,263400,927,365,440,22
37273,0.24,2123,3,GAINESVILLE,31505,352600,820,159,440,21
37277,0.19,1338,3,GAINESVILLE,31505,279600,1274,33,531,14
37297,0.2,1288,3,GAINESVILLE,31505,295100,272,33,506,14
37306,0.29,2192,3,GAINESVILLE,135700,380900,10520,68,282,14
37308,0.25,1812,3,GAINESVILLE,135700,325600,1137,12,336,24
37311,0.25,1766,3,GAINESVILLE,135700,460800,14898,40,572,5
37340,5.09,3236,3,GAINESVILLE,0,575500,16790,731,540,30
37376,0.25,1356,3,GAINESVILLE,144400,289200,626,36,546,30
37381,0.32,1324,3,GAINESVILLE,144400,248500,4424,42,520,30
37391,0.25,1618,3,GAINESVILLE,144400,322800,1435,70,494,24
37394,0.32,1674,3,GAINESVILLE,144400,229000,3304,120,0,30
