prop_id,legal_acreage,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,actual_age
84863,0.14,1221,UN,3,206300,GAINESVILLE,17
85029,0.14,1286,UN,3,87000,GAINESVILLE,64
85341,0.29,1680,SF,3,303400,GAINESVILLE,115
85467,0.08,817,LT,2,47500,GAINESVILLE,94
85636,0.13,1152,SF,3,418600,GAINESVILLE,101
86034,0.71,1682,SF,2,276000,GAINESVILLE,45
86114,0.13,1112,SF,3,463900,GAINESVILLE,91
87651,0.11,1134,SF,3,286900,GAINESVILLE,93
88109,0.12,1144,SF,3,300500,GAINESVILLE,75
89549,0.41,2690,UN,3,629400,GAINESVILLE,72
89569,0.15,1510,LT,3,389000,GAINESVILLE,49
89795,0.35,2130,UN,3,321200,GAINESVILLE,72
92895,0.33,1180,UN,3,225900,ST. JOHN'S,60
93044,0.26,2262,UN,3,215200,ST. JOHN'S,44
93207,0.22,680,UN,2,53900,ST. JOHN'S,64
93256,5,1644,AC,3,280900,ST. JOHN'S,39
93482,0.15,672,UN,2,72500,ST. JOHN'S,60
93748,2.28,1950,AC,3,428400,ST. JOHN'S,46
94541,7.66,1702,AC,3,584100,ST. JOHN'S,7
94624,3,1296,AC,3,209800,ST. JOHN'S,44
95291,0.32,1408,UN,3,258200,MICANOPY,12
97206,5,2020,AC,3,366400,ST. JOHN'S,41
98099,0.24,1351,UN,3,233800,ST. JOHN'S,65
98308,6.74,2200,UN,3,437000,ST. JOHN'S,21
99828,0.53,1402,FF,4,337100,SUWANNEE,67
101039,18.6,1008,AC,2,293600,ST. JOHN'S,103
101096,6.13,672,AC,3,62800,ST. JOHN'S,72
103489,5.28,1804,AC,3,354500,ST. JOHN'S,22
103824,2.86,1152,AC,3,216800,ST. JOHN'S,34
105198,0.16,1643,LT,4,395000,ST. JOHN'S,6
105258,0.18,2736,LT,4,530100,ST. JOHN'S,6
105510,0.26,1952,LT,3,372600,NEWBERRY,7
105527,0.23,1899,LT,3,356700,NEWBERRY,5
105762,0.15,2024,LT,4,506100,SUWANNEE,7
105908,0.23,2742,LT,4,611600,GAINESVILLE,6
106297,0.18,3020,LT,3,376000,NEWBERRY,7
106429,0.37,3604,LT,5,997900,SUWANNEE,7
106469,0.12,3210,LT,4,601800,SUWANNEE,8
106798,0.57,3575,UN,5,1200000,ST. JOHN'S,7
107614,0.2342,2028,LT,3,402300,NEWBERRY,7
108149,0.1983,2814,LT,4,657700,SUWANNEE,1
500305,0.0408,1635,LT,3,283900,SUWANNEE,1
502220,0.14,2370,LT,3,402900,SUWANNEE,1
502475,0.14,1778,LT,3,447200,SUWANNEE,1
502621,1.07,1344,AC,3,235300,ST. JOHN'S,55
504115,0.1446,1816,LT,3,418400,GAINESVILLE,1
54818,0.06,923,UN,3,107100,ST. JOHN'S,40
55276,0.02,1106,UN,3,168900,GAINESVILLE,35
55295,0.03,1106,UN,3,174200,GAINESVILLE,35
55341,0.03,1370,UN,3,213600,GAINESVILLE,37
55442,0.03,1370,UN,3,190300,GAINESVILLE,36
55462,0.06,1240,LT,3,266200,GAINESVILLE,38
55505,0.05,1683,LT,3,228500,GAINESVILLE,37
55508,0.05,1683,LT,3,221000,GAINESVILLE,37
55820,0.02,1361,LT,3,182900,GAINESVILLE,37
55863,0.03,1208,LT,3,150800,GAINESVILLE,38
55900,0.03,1361,LT,3,192300,GAINESVILLE,37
56423,0.01,1046,UN,3,150400,GAINESVILLE,37
56447,0.01,1046,UN,3,141800,GAINESVILLE,38
58043,0.07,1822,LT,4,341600,ST. JOHN'S,7
58153,1.73,2715,LT,3,631900,ST. JOHN'S,49
58375,0.08,1455,LT,4,340600,ST. JOHN'S,16
58435,0.48,2777,LT,5,714200,ST. JOHN'S,19
58920,0.31,1260,UN,3,301200,ST. JOHN'S,43
58960,0.27,1255,UN,3,270000,ST. JOHN'S,46
59023,0.27,1100,UN,3,306000,ST. JOHN'S,44
59063,0.36,1270,UN,3,306900,ST. JOHN'S,35
59152,0.17,1392,LT,4,311900,ST. JOHN'S,26
59169,0.22,2434,LT,4,429400,ST. JOHN'S,24
59311,1.14,2595,UN,5,539100,ST. JOHN'S,35
59397,0.35,1478,UN,3,269200,ST. JOHN'S,39
59421,0.29,1818,UN,3,328300,ST. JOHN'S,40
59504,0.1,1008,UN,3,217200,ST. JOHN'S,41
59527,0.09,1149,UN,4,270300,ST. JOHN'S,40
59586,0.13,1258,UN,3,302200,ST. JOHN'S,39
59627,0.11,1330,UN,3,256000,ST. JOHN'S,39
59666,0.03,1152,UN,3,214500,ST. JOHN'S,38
59667,0.03,1152,UN,3,184400,ST. JOHN'S,39
59750,0.12,1760,UN,4,387000,ST. JOHN'S,30
59756,0.13,1755,UN,4,365600,ST. JOHN'S,29
59793,0.56,2265,UN,4,493000,ST. JOHN'S,32
59855,0.53,3695,UN,5,727300,ST. JOHN'S,32
59879,0.55,2722,UN,5,569000,ST. JOHN'S,31
59916,0.56,2146,UN,5,497300,ST. JOHN'S,33
59959,0.2,1756,UN,3,287000,ST. JOHN'S,36
60001,0.27,2150,UN,3,368500,ST. JOHN'S,36
60104,0.32,2076,UN,4,454300,ST. JOHN'S,31
60107,0.25,2086,UN,4,490200,ST. JOHN'S,32
60151,0.2,1808,LT,3,408800,ST. JOHN'S,30
60311,0.03,1196,UN,3,211000,ST. JOHN'S,27
60603,0.55,3778,LT,5,1038800,ST. JOHN'S,22
60623,0.26,2363,LT,4,513300,ST. JOHN'S,29
60788,0.1,1616,LT,3,365400,ST. JOHN'S,32
60984,0.05,1992,LT,4,407700,ST. JOHN'S,25
61017,0.12,3874,LT,4,732400,ST. JOHN'S,17
61229,0.2,1839,LT,4,373800,ST. JOHN'S,25
61419,0.48,3113,LT,5,718500,ST. JOHN'S,24
61518,0.62,3978,LT,5,959400,ST. JOHN'S,20
61541,0.68,3245,LT,5,805900,ST. JOHN'S,19
61641,0.13,2023,LT,4,434000,ST. JOHN'S,21
61744,0.15,2292,LT,4,495000,ST. JOHN'S,19
61894,0.27,2743,LT,4,673100,ST. JOHN'S,12
62285,0.14,1107,UN,3,163900,ST. JOHN'S,40
62312,0.13,992,UN,3,136900,ST. JOHN'S,26
62415,0.11,1144,UN,3,148900,ST. JOHN'S,39
62580,0.06,1091,UN,3,172000,ST. JOHN'S,40
63600,0.12,3376,LT,4,585000,ST. JOHN'S,7
63729,0.97,2922,LT,4,599300,ST. JOHN'S,25
63745,0.15,1990,LT,4,477800,ST. JOHN'S,17
64021,0.25,1590,LT,3,346200,ST. JOHN'S,21
64389,0.31,2531,LT,4,499800,ST. JOHN'S,21
64452,1,1611,LT,3,239600,ST. JOHN'S,43
64765,0.14,1810,LT,4,381000,ST. JOHN'S,14
64804,0.15,1842,LT,4,350200,ST. JOHN'S,11
64931,0.15,1724,LT,4,394500,ST. JOHN'S,10
64994,0.17,2313,LT,4,441000,ST. JOHN'S,17
65017,0.17,1504,LT,4,350200,ST. JOHN'S,20
65060,0.13,1381,LT,4,310400,ST. JOHN'S,19
65063,0.16,1795,LT,4,354800,ST. JOHN'S,19
65097,0.19,1813,LT,4,429200,ST. JOHN'S,17
65143,0.22,1418,LT,4,364000,ST. JOHN'S,14
65352,0.19,1919,LT,4,493500,ST. JOHN'S,13
65408,0.09,2253,LT,4,420000,ST. JOHN'S,8
65727,0.49,2840,UN,3,398100,ST. JOHN'S,47
65784,1.53,5333,UN,3,543500,ST. JOHN'S,51
65823,2.42,1272,AC,3,127200,ST. JOHN'S,92
65993,0.3,1514,LT,3,330600,ST. JOHN'S,19
65999,0.31,1488,UN,3,257300,ST. JOHN'S,37
66119,0.31,1631,UN,3,348500,ST. JOHN'S,61
67117,0.32,1731,UN,3,342600,ST. JOHN'S,63
67220,0.22,1759,LT,4,391900,GAINESVILLE,18
67761,0.15,1445,UN,3,256300,GAINESVILLE,28
67934,0.06,1139,UN,3,157200,GAINESVILLE,35
67950,0.06,820,UN,3,145600,GAINESVILLE,36
69284,2.1,2580,AC,4,600600,ST. JOHN'S,26
69513,1.05,2021,LT,3,358800,ST. JOHN'S,23
70052,2.01,2314,LT,3,517100,ST. JOHN'S,15
70095,1.41,2770,LT,3,535900,ST. JOHN'S,16
70466,5,2385,AC,4,522800,ST. JOHN'S,18
70615,5.01,2037,AC,3,542300,ST. JOHN'S,34
71677,10.75,3838,AC,4,592800,SUWANNEE,19
72219,0.1,1261,LT,3,265100,GAINESVILLE,7
72236,0.14,2153,LT,3,318600,GAINESVILLE,6
72258,0.1,1576,LT,3,286200,GAINESVILLE,8
72587,0.61,1260,UN,3,219200,ST. JOHN'S,49
73069,0.1,1536,LT,3,330300,GAINESVILLE,20
73155,0.11,1427,LT,3,273200,GAINESVILLE,19
73175,0.12,1462,LT,3,329800,GAINESVILLE,19
73214,0.17,2052,LT,3,392300,GAINESVILLE,17
73237,0.04,1328,LT,3,245900,GAINESVILLE,16
73338,0.3,1244,UN,3,237100,GAINESVILLE,36
73364,0.22,1378,UN,3,290900,GAINESVILLE,44
73529,0.17,1011,UN,3,236200,GAINESVILLE,60
73533,0.25,1334,LT,3,237000,GAINESVILLE,51
73616,0.22,1248,UN,3,157400,GAINESVILLE,50
73673,0.23,1364,UN,3,197800,GAINESVILLE,64
73692,0.18,1174,UN,3,203800,GAINESVILLE,45
73776,0.23,1118,UN,3,285300,GAINESVILLE,60
73835,0.26,1395,UN,3,194600,GAINESVILLE,42
74114,0.21,1202,UN,3,227900,GAINESVILLE,49
74133,0.35,1766,LT,3,320000,GAINESVILLE,54
74671,0.39,2100,UN,3,215600,GAINESVILLE,71
74877,0.22,1538,LT,3,288500,GAINESVILLE,15
75129,0.21,1035,UN,3,219000,GAINESVILLE,59
75170,0.2,1208,UN,3,200200,GAINESVILLE,59
75173,0.26,975,UN,3,206100,GAINESVILLE,53
76092,0.26,1385,UN,3,183600,GAINESVILLE,59
76128,0.2,933,UN,3,181700,GAINESVILLE,52
76440,0.2,640,UN,3,91100,GAINESVILLE,82
76672,0.45,1366,UN,3,267700,GAINESVILLE,74
76686,0.23,1527,UN,3,296400,GAINESVILLE,72
76716,0.24,1765,UN,3,293900,GAINESVILLE,61
76858,0.25,806,UN,3,212700,GAINESVILLE,73
76915,0.31,1670,UN,3,208900,GAINESVILLE,68
76942,0.87,2799,UN,3,333300,GAINESVILLE,72
77025,0.23,1664,UN,3,326400,GAINESVILLE,76
77147,0.22,744,UN,3,199200,GAINESVILLE,73
77170,0.14,624,LT,3,155600,GAINESVILLE,82
77340,0.15,957,UN,3,204400,GAINESVILLE,65
77462,0.15,640,UN,3,104100,GAINESVILLE,69
77542,0.46,1122,UN,3,100000,GAINESVILLE,74
77711,0.23,912,UN,3,239800,GAINESVILLE,63
77712,0.22,1248,UN,3,234400,GAINESVILLE,63
77811,0.21,1144,UN,3,241000,GAINESVILLE,41
78521,0.02,1118,UN,3,162500,GAINESVILLE,36
78562,0.17,1489,LT,3,341600,GAINESVILLE,19
78684,0.36,2532,UN,3,346400,GAINESVILLE,42
78690,0.36,2550,UN,3,427100,GAINESVILLE,41
78899,0.07,1701,UN,3,204800,GAINESVILLE,45
79082,0.6,2096,UN,4,463100,GAINESVILLE,24
79169,0.27,2496,UN,3,578200,GAINESVILLE,58
79915,0.23,1080,UN,3,177800,GAINESVILLE,92
79938,0.21,1031,UN,3,198800,GAINESVILLE,84
80270,0.17,930,SF,3,193100,GAINESVILLE,76
80852,0.56,2279,UN,3,249700,GAINESVILLE,67
81415,0.36,1538,UN,3,305800,GAINESVILLE,71
81439,0.11,951,UN,3,215000,GAINESVILLE,75
81708,0.26,1694,UN,3,251100,GAINESVILLE,65
81810,0.23,896,UN,3,261800,GAINESVILLE,73
81850,0.18,1324,UN,3,262400,GAINESVILLE,69
81870,0.28,1104,UN,3,213100,GAINESVILLE,69
81937,0.24,1405,UN,3,216500,GAINESVILLE,64
82329,0.17,1131,UN,3,217600,GAINESVILLE,63
82458,0.09,1014,UN,2,46600,GAINESVILLE,84
82643,0.18,1064,UN,3,151900,GAINESVILLE,57
82873,0.15,1237,LT,3,225300,GAINESVILLE,23
82895,0.15,1546,LT,3,250000,GAINESVILLE,20
82896,0.15,1380,LT,3,196900,GAINESVILLE,20
82955,0.25,1380,LT,3,245800,GAINESVILLE,18
83207,0.24,1144,UN,3,184400,ST. JOHN'S,48
83626,0.11,1080,LT,3,207900,ST. JOHN'S,21
84830,0.16,1328,UN,3,85600,GAINESVILLE,74
85097,0.18,752,UN,3,83900,GAINESVILLE,75
85202,0.16,1128,LT,3,305800,GAINESVILLE,84
85285,0.16,2518,SF,5,461600,GAINESVILLE,93
85843,0.16,1422,LT,3,257300,GAINESVILLE,71
85975,0.34,1002,LT,3,337100,GAINESVILLE,74
85992,0.18,1192,UN,3,209500,GAINESVILLE,67
86075,0.3,1293,LT,3,259700,GAINESVILLE,68
87744,0.14,1232,UN,3,167500,GAINESVILLE,22
87904,0.08,1241,SF,3,282000,GAINESVILLE,93
89069,0.45,2803,UN,4,684800,GAINESVILLE,27
89301,0.2,1933,SF,3,566400,GAINESVILLE,102
89925,0.41,2314,UN,3,484700,GAINESVILLE,76
89949,0.38,1888,UN,3,420400,GAINESVILLE,73
90321,0.25,2069,SF,4,542300,GAINESVILLE,76
91111,0.83,2403,UN,3,483500,GAINESVILLE,20
91113,0.84,1786,UN,3,382500,GAINESVILLE,61
91136,0.85,4824,UN,3,504800,GAINESVILLE,56
91964,0.31,1008,UN,3,138600,GAINESVILLE,63
92488,0.18,1275,UN,3,203000,GAINESVILLE,25
92737,0.23,1369,UN,3,194100,ST. JOHN'S,56
93071,0.13,1131,UN,3,121300,ST. JOHN'S,44
93072,0.12,1131,UN,3,108800,ST. JOHN'S,44
93111,0.14,1246,LT,3,204900,ST. JOHN'S,1
93115,0.12,1240,LT,3,210700,ST. JOHN'S,20
93381,0.43,1164,UN,3,192500,ST. JOHN'S,54
93443,0.15,742,UN,3,71400,ST. JOHN'S,61
93841,0.28,1174,UN,3,216000,ST. JOHN'S,63
94376,1.51,1196,UN,3,195100,ST. JOHN'S,48
94542,1.99,1139,AC,2,117300,ST. JOHN'S,58
94986,1.19,1473,LT,3,281300,MICANOPY,69
98123,0.3,936,UN,3,164600,ST. JOHN'S,59
102889,0.37,1188,LT,3,208700,HAWTHORNE,32
105491,0.25,3150,LT,3,409600,NEWBERRY,7
105740,0.26,2540,LT,4,683800,SUWANNEE,7
105780,0.16,2079,LT,5,475500,SUWANNEE,6
105949,0.14,1685,LT,4,431100,GAINESVILLE,7
106450,0.11,1852,LT,4,440400,SUWANNEE,5
106493,0.15,1687,LT,4,405300,SUWANNEE,5
106576,5.05,970,AC,3,257100,SUWANNEE,44
106596,0.15,1725,LT,3,354600,GAINESVILLE,6
108159,0.2971,2365,LT,4,635000,SUWANNEE,4
500601,0.71,1948,AC,3,201400,HAWTHORNE,60
502124,0.05,1702,LT,3,296100,SUWANNEE,1
502745,0.14,1437,LT,5,315000,HIGH SPRINGS,2
1278,7.98,2496,AC,4,961100,SUWANNEE,24
1719,0.3,1165,UN,3,223300,HIGH SPRINGS,27
1819,0.12,1264,LT,3,237700,HIGH SPRINGS,12
2343,1.03,1667,UN,3,434300,HIGH SPRINGS,28
2529,0.46,1259,LT,3,272300,HIGH SPRINGS,24
2532,0.46,1160,LT,3,250500,HIGH SPRINGS,23
2967,0.34,2044,UN,4,318600,HIGH SPRINGS,43
3044,1.15,1930,SF,3,165000,HIGH SPRINGS,124
3316,0.34,2370,UN,3,360400,HIGH SPRINGS,73
3319,0.38,2153,UN,3,313300,HIGH SPRINGS,61
3705,0.11,1200,UN,3,231300,HIGH SPRINGS,1
4278,0.25,925,LT,3,185000,HIGH SPRINGS,61
4318,0.41,1478,LT,3,312600,HIGH SPRINGS,24
4696,6.36,3098,AC,4,841500,HIGH SPRINGS,16
4710,1.01,1963,LT,3,397300,HIGH SPRINGS,18
4759,1.16,2151,LT,3,471500,HIGH SPRINGS,18
4842,1.53,2016,LT,3,373600,HIGH SPRINGS,17
4988,0.54,912,LT,3,186500,HIGH SPRINGS,28
4999,0.28,1152,LT,3,198500,HIGH SPRINGS,30
5709,5,1886,AC,3,345100,HIGH SPRINGS,23
5952,5.1,1712,AC,3,341900,SUWANNEE,39
6353,7.5,2166,AC,4,577500,SUWANNEE,27
8062,0.31,1809,LT,3,309100,NEWBERRY,14
8368,0.18,2200,LT,2,339300,NEWBERRY,14
9012,0.28,1303,LT,3,215600,NEWBERRY,54
9061,0.24,1450,LT,3,234700,NEWBERRY,66
9115,0.42,1532,UN,3,346500,NEWBERRY,25
9135,0.48,520,LT,2,73500,NEWBERRY,67
9353,0.29,1460,LT,3,251600,NEWBERRY,16
9396,0.24,768,UN,3,166600,NEWBERRY,63
9470,0.28,1452,UN,3,178500,NEWBERRY,40
9688,0.25,1477,LT,3,305300,NEWBERRY,15
9705,0.27,1633,LT,3,308700,NEWBERRY,15
9831,0.32,1408,LT,3,312800,NEWBERRY,38
9865,0.3,1594,LT,3,297000,NEWBERRY,26
9868,0.3,1580,LT,3,288400,NEWBERRY,26
9977,0.32,1591,LT,3,308100,NEWBERRY,17
10286,7.39,1908,AC,3,411400,NEWBERRY,16
11208,5,2400,AC,3,413700,SUWANNEE,19
11362,5.01,3146,AC,3,613600,SUWANNEE,35
11368,32.76,2276,AC,3,507300,SUWANNEE,31
11634,6.28,2582,AC,4,580700,SUWANNEE,17
11958,5.01,2505,AC,2,494600,SUWANNEE,123
12135,6.94,2971,AC,4,646900,ALACHUA,28
12247,1.03,1609,LT,3,419900,ALACHUA,19
12264,1.04,2148,LT,4,447900,ALACHUA,23
12559,0.23,2108,LT,3,295600,SUWANNEE,47
12676,0.23,2600,LT,4,530100,ALACHUA,17
13704,0.19,1369,LT,3,248100,ALACHUA,6
13721,0.18,1220,LT,3,225900,ALACHUA,7
13738,0.19,1337,LT,3,214900,ALACHUA,14
14943,0.34,2094,LT,3,483800,ALACHUA,11
14963,0.3,2016,LT,3,440400,ALACHUA,9
15450,3.15,2700,AC,4,620600,ALACHUA,6
15768,4.87,2121,AC,3,500500,ALACHUA,42
15799,5.51,2339,AC,3,658200,ALACHUA,36
16080,0.49,1276,LT,3,272000,ALACHUA,10
16114,0.21,1799,LT,3,334800,ALACHUA,14
16131,0.09,1470,LT,3,270500,ALACHUA,17
16151,0.09,1496,LT,3,285000,ALACHUA,17
16154,0.09,1440,LT,3,277900,ALACHUA,7
16612,6.24,2958,AC,4,734000,ALACHUA,19
16675,5.38,2673,AC,4,535900,SUWANNEE,26
16841,3.02,1056,AC,3,165400,SUWANNEE,43
16887,5.31,1845,AC,4,550300,SUWANNEE,47
17522,2.06,1672,UN,3,337900,SUWANNEE,11
17531,7.34,1861,AC,3,524600,SUWANNEE,30
18092,0.2,2034,UN,3,362700,SUWANNEE,40
18126,0.23,1362,UN,3,251800,SUWANNEE,38
18215,0.36,1428,UN,3,305800,SUWANNEE,38
18255,1,1878,UN,3,294800,SUWANNEE,34
18344,0.37,2658,LT,4,482000,SUWANNEE,25
18530,2.5,2221,AC,3,421400,SUWANNEE,55
18593,1.03,2325,LT,4,658500,SUWANNEE,21
18679,1,3342,LT,5,800800,SUWANNEE,18
18876,0.2,1794,LT,3,311900,SUWANNEE,17
18902,0.16,1472,LT,3,326300,SUWANNEE,14
18951,0.22,1704,LT,3,376500,SUWANNEE,11
19420,1,3056,LT,4,621200,SUWANNEE,19
19523,0.17,1518,LT,3,330000,SUWANNEE,17
19532,0.16,1677,LT,3,330200,SUWANNEE,10
19546,0.17,1692,LT,3,343100,SUWANNEE,13
19835,0.05,1177,LT,3,259400,SUWANNEE,14
19864,0.06,1410,LT,3,293600,SUWANNEE,35
20024,0.91,2264,UN,4,583100,SUWANNEE,58
20173,0.08,1484,LT,4,355500,SUWANNEE,5
20230,0.08,1294,LT,3,277300,SUWANNEE,14
20345,0.26,2067,LT,4,363200,SUWANNEE,26
20565,0.06,1554,LT,4,291000,SUWANNEE,19
20688,0.45,2309,LT,4,467500,SUWANNEE,18
20717,0.07,2100,LT,3,382800,SUWANNEE,19
20731,0.07,2094,LT,3,340500,SUWANNEE,18
20877,0.42,2539,LT,4,589700,SUWANNEE,10
20894,0.38,2398,LT,4,615200,SUWANNEE,8
20946,1.02,2988,LT,4,752500,SUWANNEE,25
21012,1,3352,LT,4,549500,SUWANNEE,26
21106,0.29,2614,LT,4,612500,SUWANNEE,21
21212,0.17,2133,LT,4,534400,SUWANNEE,19
21269,0.22,3026,LT,4,720700,SUWANNEE,16
21295,0.17,2336,LT,4,560800,SUWANNEE,17
21301,0.18,2689,LT,4,720000,SUWANNEE,16
21736,0.18,1952,LT,4,451100,SUWANNEE,9
21747,0.17,2285,LT,4,431000,SUWANNEE,16
22374,5,1758,AC,3,331700,SUWANNEE,60
22483,5,2396,AC,3,660700,SUWANNEE,30
22609,1.15,2827,LT,4,782800,SUWANNEE,22
22649,1.53,2408,LT,5,680700,SUWANNEE,29
23488,4.4,2554,AC,3,474000,SUWANNEE,26
25039,0.25,1092,UN,2,58800,ARCHER,104
25165,0.32,1124,UN,2,198100,ARCHER,57
27953,0.62,2278,UN,4,418600,ALACHUA,28
28022,0.52,1228,UN,3,286000,ALACHUA,46
28125,1.96,1596,LT,3,266700,SUWANNEE,25
28357,0.18,2399,LT,3,272400,ALACHUA,43
28411,0.15,1676,LT,3,278000,ALACHUA,42
28474,0.33,3357,LT,3,645100,ALACHUA,6
28491,0.21,1995,LT,4,392200,ALACHUA,17
28815,0.21,1754,LT,4,378300,ALACHUA,22
28906,0.19,1575,LT,3,330400,ALACHUA,22
28975,0.04,900,UN,3,167200,ALACHUA,42
29032,0.24,2344,LT,4,392700,ALACHUA,27
29138,0.09,1182,LT,3,233000,ALACHUA,19
29224,0.04,1259,LT,3,220300,ALACHUA,23
29238,0.03,1070,LT,3,232300,ALACHUA,13
29625,0.39,1625,UN,3,324200,ALACHUA,41
29751,0.23,1023,UN,3,251200,ALACHUA,44
29779,0.2,1401,UN,3,302800,ALACHUA,24
29845,0.25,1535,LT,3,340700,ALACHUA,20
30197,0.1,1548,LT,3,244000,GAINESVILLE,44
30535,0.11,912,LT,3,204000,GAINESVILLE,38
30661,0.5,1896,UN,3,326200,ALACHUA,41
30730,0.64,1950,LT,4,381200,GAINESVILLE,31
30741,0.44,2183,LT,4,416400,GAINESVILLE,31
30764,0.31,2481,LT,4,495100,GAINESVILLE,20
30904,0.06,1545,LT,3,283600,GAINESVILLE,24
31056,0.06,1545,LT,3,253700,GAINESVILLE,18
31070,0.06,1380,LT,3,261100,GAINESVILLE,18
31288,0.37,2292,LT,4,450300,GAINESVILLE,23
31474,0.11,1697,LT,3,357800,GAINESVILLE,14
31491,0.11,1537,LT,3,321100,GAINESVILLE,10
31686,0.27,998,UN,3,170700,GAINESVILLE,47
32132,0.56,2325,UN,3,351400,GAINESVILLE,43
32175,0.31,1301,UN,3,237100,GAINESVILLE,42
32224,0.38,1568,UN,3,204900,GAINESVILLE,44
32244,0.26,1108,UN,3,219200,GAINESVILLE,44
32576,0.25,1247,UN,3,236000,GAINESVILLE,45
32619,0.25,1370,UN,3,292800,GAINESVILLE,45
33020,0.29,1737,LT,3,371500,GAINESVILLE,30
33051,0.38,1805,LT,4,348700,GAINESVILLE,29
33346,0.21,1890,LT,3,371900,GAINESVILLE,24
33352,0.22,1885,LT,3,391200,GAINESVILLE,26
33426,0.11,1718,UN,3,253100,GAINESVILLE,38
33652,0.19,1609,LT,3,312000,GAINESVILLE,32
33684,0.27,2356,UN,4,402900,GAINESVILLE,32
33747,0.21,2269,LT,3,411100,GAINESVILLE,29
33755,0.21,1772,LT,3,340000,GAINESVILLE,31
34202,0.48,1816,UN,3,338000,SUWANNEE,39
34932,1.96,2576,UN,4,461500,SUWANNEE,42
35387,0.18,1328,UN,3,308700,ST. JOHN'S,31
35433,0.28,1717,UN,3,357700,ST. JOHN'S,33
35441,0.26,2009,UN,3,388000,ST. JOHN'S,30
35464,0.19,3212,LT,4,659300,ST. JOHN'S,15
35576,0.4,2255,UN,3,358400,ST. JOHN'S,45
35590,0.59,2256,UN,4,449500,ST. JOHN'S,19
35630,0.37,2679,UN,3,396000,ST. JOHN'S,45
35722,0.41,2388,UN,4,421900,ST. JOHN'S,40
35739,0.9,3068,UN,4,472100,ST. JOHN'S,41
35925,0.24,2341,LT,4,584200,ST. JOHN'S,20
36094,0.54,2540,UN,4,539600,ST. JOHN'S,32
36792,0.44,1416,LT,3,264900,GAINESVILLE,45
36927,0.33,1497,LT,3,332600,GAINESVILLE,51
37070,0.18,1468,LT,3,290200,GAINESVILLE,26
37376,0.25,1356,LT,3,289200,GAINESVILLE,49
37396,0.24,1356,LT,3,337900,GAINESVILLE,50
37459,0.25,1365,LT,3,291300,GAINESVILLE,49
37783,0.11,1308,LT,3,255300,GAINESVILLE,22
37989,0.12,1258,UN,3,204900,GAINESVILLE,47
38146,0.23,1506,UN,3,283000,GAINESVILLE,44
38441,0.26,1340,UN,3,256000,GAINESVILLE,34
38530,0.03,1306,UN,3,168000,GAINESVILLE,40
38610,0.26,1581,UN,3,300400,GAINESVILLE,56
38750,0.2,1399,UN,3,287200,GAINESVILLE,42
38819,0.21,1430,UN,3,192000,GAINESVILLE,45
38908,0.36,1350,UN,3,256000,GAINESVILLE,47
38965,0.26,1150,UN,3,269500,GAINESVILLE,48
38979,0.36,1893,UN,3,280200,GAINESVILLE,57
38985,0.26,1146,UN,3,237800,GAINESVILLE,54
39065,0.24,1305,UN,3,265500,GAINESVILLE,52
39300,0.29,1389,UN,3,343400,GAINESVILLE,50
39303,0.23,1321,UN,3,281600,GAINESVILLE,50
39397,0.43,2066,UN,4,484800,GAINESVILLE,35
39423,1.05,3912,UN,4,704600,GAINESVILLE,40
39658,0.09,1256,LT,3,246900,GAINESVILLE,18
39881,0.55,1098,LT,3,233900,GAINESVILLE,70
39901,0.23,1320,UN,3,263400,GAINESVILLE,58
40064,0.34,1778,UN,3,358200,GAINESVILLE,46
40365,0.38,1926,UN,3,339600,GAINESVILLE,45
40582,0.59,1788,LT,3,339000,GAINESVILLE,48
40602,0.29,2002,UN,3,365600,GAINESVILLE,56
40880,0.4,1740,UN,4,372800,GAINESVILLE,19
41032,0.02,1050,UN,3,164200,GAINESVILLE,34
41066,0.01,1050,UN,3,242500,GAINESVILLE,35
41069,0.02,1588,UN,3,249200,GAINESVILLE,34
41218,0.05,1326,UN,3,391600,GAINESVILLE,35
41229,0.05,1198,UN,3,285400,GAINESVILLE,34
41255,0.37,1991,UN,3,340700,GAINESVILLE,57
41269,0.37,1910,UN,3,286900,GAINESVILLE,61
41550,0.34,1843,UN,3,317500,GAINESVILLE,51
41707,0.3,1516,UN,3,288500,ST. JOHN'S,39
41747,0.02,700,UN,3,195900,ST. JOHN'S,40
41842,0.03,929,UN,3,166600,ST. JOHN'S,41
42334,0.2,1264,LT,3,225200,ST. JOHN'S,30
42549,0.27,1406,UN,3,295200,ST. JOHN'S,44
42706,0.2,1960,UN,3,256800,ST. JOHN'S,41
42792,0.33,2154,UN,3,421900,ST. JOHN'S,46
42852,0.54,2169,UN,4,422300,ST. JOHN'S,34
42881,0.37,2153,UN,4,425000,ST. JOHN'S,32
43007,0.24,1303,UN,3,231800,ST. JOHN'S,32
43041,0.19,1663,LT,3,322100,ST. JOHN'S,25
43293,0.1,1245,UN,3,185500,ST. JOHN'S,22
43788,0.11,1552,UN,4,290400,ST. JOHN'S,33
43900,0.05,1593,UN,3,259200,ST. JOHN'S,37
44160,1,4244,LT,5,1224000,ST. JOHN'S,10
44349,0.19,1677,LT,3,384500,ST. JOHN'S,28
44389,0.3,2044,LT,4,420600,ST. JOHN'S,26
44415,0.33,1821,LT,3,348800,ST. JOHN'S,28
