prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,,
83203,0.24,1967,1360,UN,3,185200,ST. JOHN'S,,
83406,0.38,1952,1360,UN,3,56800,ST. JOHN'S,,
83655,0.12,2004,1104,LT,3,199600,ST. JOHN'S,,
84368,0.21,1956,805,UN,3,136200,GAINESVILLE,,
84654,0.22,1950,528,UN,2,57800,GAINESVILLE,,
84826,0.16,1984,1264,UN,3,197900,GAINESVILLE,,
84863,0.14,2007,1221,UN,3,206300,GAINESVILLE,,
85945,0.33,1948,1898,LT,3,417900,GAINESVILLE,,
85971,0.27,1950,1061,LT,3,331100,GAINESVILLE,,
86114,0.13,1931,1112,SF,3,463900,GAINESVILLE,,
86137,0.25,1927,1514,SF,3,511400,GAINESVILLE,,
87866,0.08,1930,1145,SF,3,303900,GAINESVILLE,,
88298,0.04,1984,1684,UN,3,376100,GAINESVILLE,,
89549,0.41,1951,2690,UN,3,629400,GAINESVILLE,,
89775,0.27,1941,1267,UN,3,367500,GAINESVILLE,,
89901,0.33,1950,2408,UN,3,515300,GAINESVILLE,,
90814,1.01,1940,2467,UN,3,371000,GAINESVILLE,,
93207,0.22,1960,680,UN,2,53900,ST. JOHN'S,,
93256,5,1983,1644,AC,3,280900,ST. JOHN'S,,
94813,0.49,2000,1196,UN,3,292200,MICANOPY,,
99831,0.48,1957,1809,FF,3,398400,SUWANNEE,,
100309,0.13,1961,720,UN,3,157400,SUWANNEE,,
100721,0.62,2006,2285,FF,5,921600,SUWANNEE,,
100907,0.51,1988,2174,FF,4,332000,SUWANNEE,,
105174,0.11,2016,2778,LT,4,545900,ST. JOHN'S,,
105546,0.09,2017,1300,LT,3,280500,NEWBERRY,,
105635,0.33,2015,2753,LT,4,653400,SUWANNEE,,
105712,0.15,2017,1686,LT,5,443000,SUWANNEE,,
106399,0.14,2017,1454,LT,3,321900,HIGH SPRINGS,,
106837,0.44,2018,3635,UN,NULL,1238900,ST. JOHN'S,,
106877,0.47,2018,3045,UN,NULL,938900,ST. JOHN'S,,
107195,0.124,2017,1614,LT,4,397100,ST. JOHN'S,,
107710,0.1636,2017,2189,LT,4,775100,SUWANNEE,,
108171,0.2262,2020,2748,LT,NULL,690600,SUWANNEE,,
300021,0.13,2021,2038,LT,NULL,605500,SUWANNEE,,
300110,0.1,2021,1555,LT,3,333300,ST. JOHN'S,,
500350,0.1463,2020,1772,LT,NULL,512000,SUWANNEE,,
500553,0.1,2020,1091,LT,3,236800,NEWBERRY,,
500573,0.19,2021,2099,LT,NULL,100,NEWBERRY,,
500573,0.19,2021,2099,LT,NULL,432600,NEWBERRY,,
500745,0.12,2021,1768,LT,5,366700,ST. JOHN'S,,
500808,0.12,2021,1768,LT,5,414600,ST. JOHN'S,,
35462,0.18,2007,2890,LT,4,628400,ST. JOHN'S,,
35622,0.41,1979,1799,UN,3,320300,ST. JOHN'S,,
35791,0.69,1994,2955,LT,5,555800,GAINESVILLE,,
35920,0.24,2005,2935,LT,4,573300,ST. JOHN'S,,
35934,0.33,2008,2755,LT,4,612500,ST. JOHN'S,,
36100,0.61,1993,2827,LT,5,573400,ST. JOHN'S,,
37308,0.25,1972,1812,LT,3,325600,GAINESVILLE,,
37311,0.25,1967,1766,LT,3,460800,GAINESVILLE,,
56495,0.01,1985,1046,UN,3,142100,GAINESVILLE,,
56538,0.01,1983,1042,UN,3,160500,GAINESVILLE,,
56578,0.02,1983,1032,UN,3,183700,GAINESVILLE,,
58081,0.18,2009,1740,LT,4,390400,ST. JOHN'S,,
58144,1.04,1973,2193,LT,4,475000,ST. JOHN'S,,
58373,0.08,2008,1455,LT,4,298800,ST. JOHN'S,,
58742,0.9,1986,1905,UN,3,446100,ST. JOHN'S,,
59226,0.17,2002,2036,LT,4,285000,ST. JOHN'S,,
59289,0.26,1998,1856,LT,4,351400,ST. JOHN'S,,
59873,0.44,1989,2464,UN,5,496400,ST. JOHN'S,,
59933,0.84,1990,3107,LT,5,765700,ST. JOHN'S,,
60308,0.03,1995,1400,UN,3,184800,ST. JOHN'S,,
91941,0.23,1957,1592,UN,3,225400,GAINESVILLE,,
92044,0.19,1950,1444,UN,3,217600,GAINESVILLE,,
92296,0.36,1963,1032,UN,3,226700,GAINESVILLE,,
92894,0.24,2005,1560,UN,3,229500,ST. JOHN'S,,
93206,0.2,1960,600,UN,3,67000,ST. JOHN'S,,
94543,3,1968,1352,AC,3,318500,ST. JOHN'S,,
95582,7.94,1988,2142,AC,3,349200,ST. JOHN'S,,
97935,5,1984,1496,AC,3,369400,ST. JOHN'S,,
98682,3.34,1900,1356,AC,3,282200,ST. JOHN'S,,
99366,3,1981,1467,UN,3,271400,ST. JOHN'S,,
99764,1.05,1994,1508,LT,3,315200,SUWANNEE,,
102867,0.36,1992,1478,LT,3,220000,HAWTHORNE,,
502385,0.13,2020,2244,LT,NULL,363800,NEWBERRY,,
502511,0.3,2022,2458,LT,NULL,664400,SUWANNEE,,
502723,0.14,2021,1747,LT,NULL,302200,HIGH SPRINGS,,
19249,9.45,1950,1340,AC,3,509300,NEWBERRY,,
19810,0.05,2016,1251,LT,3,267800,SUWANNEE,,
19833,0.06,2008,1376,LT,3,263200,SUWANNEE,,
20291,0.29,2012,2092,LT,4,480200,SUWANNEE,,
20368,0.3,1999,2031,LT,4,400300,SUWANNEE,,
20723,0.07,2003,1641,LT,3,268000,SUWANNEE,,
20889,0.34,2006,2414,LT,4,502900,SUWANNEE,,
21350,0.29,2008,3593,LT,5,892900,SUWANNEE,,
21370,0.45,2016,4547,LT,4,1472600,SUWANNEE,,
21765,0.34,2008,3675,LT,5,935900,SUWANNEE,,
26362,29.8,1980,1996,AC,3,510000,SUWANNEE,,
26906,1.34,1961,1780,UN,3,247500,LACROSSE,,
27928,0.62,2005,2670,UN,3,379300,ALACHUA,,
28320,0.44,1980,3495,LT,4,572400,ALACHUA,,
28406,0.17,1980,1306,LT,3,329700,ALACHUA,,
28609,0.11,2006,1420,LT,3,291200,ALACHUA,,
28990,0.06,1980,1472,UN,3,209200,ALACHUA,,
29050,0.11,1996,2025,LT,4,331300,ALACHUA,,
29691,0.38,1990,2094,UN,3,321000,ALACHUA,,
30086,16.1,1965,616,AC,2,740600,ALACHUA,,
30942,0.06,2001,1207,LT,3,240100,GAINESVILLE,,
31085,0.02,2020,1472,LT,3,258500,GAINESVILLE,,
31091,0.02,2021,1472,LT,NULL,34700,GAINESVILLE,,
31091,0.02,2021,1472,LT,NULL,254400,GAINESVILLE,,
31134,0.34,1987,1654,UN,3,324000,SUWANNEE,,
31506,0.21,2013,2348,LT,4,433700,GAINESVILLE,,
31964,0.43,1974,1934,UN,3,332800,GAINESVILLE,,
37434,0.37,1972,1495,LT,3,331500,GAINESVILLE,,
37646,0.2,2002,2401,LT,4,460800,GAINESVILLE,,
37958,0.04,1975,1200,UN,3,202800,GAINESVILLE,,
38041,0.21,1979,1286,UN,3,259900,GAINESVILLE,,
38310,0.32,1992,1457,LT,3,305900,GAINESVILLE,,
38327,0.21,1992,1263,LT,3,265600,GAINESVILLE,,
38396,0.2,1983,972,UN,3,226600,GAINESVILLE,,
38519,0.03,1983,1355,UN,3,192300,GAINESVILLE,,
38728,0.26,1976,1110,UN,3,259300,GAINESVILLE,,
38748,0.2,1978,1620,UN,3,279200,GAINESVILLE,,
38848,0.4,1976,1204,UN,3,227900,GAINESVILLE,,
38931,0.24,1976,1074,UN,3,240100,GAINESVILLE,,
38934,0.24,1976,1132,UN,3,207100,GAINESVILLE,,
39040,0.27,1966,1328,UN,3,230600,GAINESVILLE,,
39432,1.52,1981,3052,UN,5,565000,GAINESVILLE,,
39578,0.13,1998,1148,LT,3,255300,GAINESVILLE,,
39704,0.12,2005,1536,LT,3,292000,GAINESVILLE,,
40434,0.03,1985,988,UN,3,168400,GAINESVILLE,,
40471,0.02,1985,1000,UN,3,135700,GAINESVILLE,,
40998,0.02,1989,1050,UN,3,191400,GAINESVILLE,,
41095,0.02,1989,1588,UN,3,247500,GAINESVILLE,,
41536,0.88,1975,1796,UN,3,394900,GAINESVILLE,,
41556,0.3,1972,1543,UN,3,327300,GAINESVILLE,,
41788,0.03,1982,818,UN,3,140300,ST. JOHN'S,,
42057,0.23,1980,1778,UN,3,326100,ST. JOHN'S,,
42369,0.2,1994,1512,LT,3,310200,GAINESVILLE,,
42532,0.23,1978,1236,UN,3,195000,ST. JOHN'S,,
42558,0.24,1978,1467,UN,3,322400,ST. JOHN'S,,
42578,0.32,1960,1272,UN,3,247500,ST. JOHN'S,,
43411,0.18,2000,1856,LT,4,370500,ST. JOHN'S,,
43571,0.43,2020,2670,LT,4,552600,ST. JOHN'S,,
43786,0.11,1988,1571,UN,4,286300,ST. JOHN'S,,
43800,0.04,1989,1367,UN,3,270300,ST. JOHN'S,,
43843,0.08,1990,2002,UN,3,361500,ST. JOHN'S,,
44407,0.25,1995,2038,LT,4,364600,ST. JOHN'S,,
44470,0.26,1997,2128,LT,4,426400,ST. JOHN'S,,
44573,0.2,2000,2177,LT,4,441300,ST. JOHN'S,,
44945,0.15,2003,1468,LT,3,281300,ST. JOHN'S,,
45074,0.19,1997,1640,UN,4,321600,ST. JOHN'S,,
45781,0.28,1973,1761,UN,3,289900,ST. JOHN'S,,
46923,0.23,1966,1614,UN,3,257100,GAINESVILLE,,
46986,0.26,1973,1939,UN,3,333700,GAINESVILLE,,
47069,0.32,1957,1712,UN,3,304800,GAINESVILLE,,
47281,0.31,1962,1080,UN,3,269300,GAINESVILLE,,
47802,0.36,1987,2324,UN,4,483800,GAINESVILLE,,
48775,0.24,1950,1530,UN,3,390000,GAINESVILLE,,
49110,0.31,1978,1624,UN,3,316900,GAINESVILLE,,
49488,0.24,1956,1080,UN,3,220300,GAINESVILLE,,
49671,0.51,1963,1210,UN,3,270200,GAINESVILLE,,
74185,0.33,1979,1921,UN,3,203900,GAINESVILLE,,
74852,0.09,1983,950,LT,3,119000,GAINESVILLE,,
74898,0.16,2007,1500,LT,3,277200,GAINESVILLE,,
75167,0.2,1965,1326,UN,3,245200,GAINESVILLE,,
75287,0.23,1973,975,UN,3,196400,GAINESVILLE,,
75542,0.21,1960,1040,UN,3,199100,GAINESVILLE,,
75708,0.19,1961,1189,UN,3,244300,GAINESVILLE,,
75745,0.23,1962,1322,UN,3,197300,GAINESVILLE,,
75751,0.19,1962,1050,UN,3,192900,GAINESVILLE,,
76452,0.29,1974,1303,UN,3,298900,GAINESVILLE,,
76913,0.37,1959,1440,UN,3,216300,GAINESVILLE,,
77268,0.17,1952,812,UN,3,176200,GAINESVILLE,,
78742,0.31,1968,2560,UN,3,455600,GAINESVILLE,,
78748,0.3,1968,2112,UN,4,429200,GAINESVILLE,,
79060,0.24,1990,1969,UN,4,339500,GAINESVILLE,,
79180,0.27,1966,1805,UN,3,403900,GAINESVILLE,,
79243,0.39,1954,2240,LT,3,318500,GAINESVILLE,,
79515,0.36,1955,1915,LT,3,423200,GAINESVILLE,,
79575,0.19,1956,1470,LT,3,262100,GAINESVILLE,,
79721,0.14,1959,832,UN,3,128000,GAINESVILLE,,
79973,0.16,1946,1262,UN,3,323400,GAINESVILLE,,
80242,0.31,1955,3282,UN,3,382100,GAINESVILLE,,
80451,0.17,1953,1580,UN,3,246000,GAINESVILLE,,
81052,0.24,1954,1396,UN,3,294900,GAINESVILLE,,
81971,0.24,1957,1115,UN,3,151900,GAINESVILLE,,
81974,0.29,1956,1536,UN,3,151900,GAINESVILLE,,
81974,0.29,1956,1536,UN,3,174400,GAINESVILLE,,
82635,0.18,1964,1105,UN,3,140600,GAINESVILLE,,
82721,0.14,1971,1328,UN,3,212600,GAINESVILLE,,
83030,0.18,1967,1884,UN,3,223100,GAINESVILLE,,
83883,0.1,2007,1380,LT,2,146900,GAINESVILLE,,
83883,0.1,2007,1380,LT,2,100,GAINESVILLE,,
84284,0.38,1940,680,UN,3,137700,GAINESVILLE,,
84304,0.46,1945,1192,UN,3,210100,GAINESVILLE,,
84865,0.15,1940,576,UN,3,134800,GAINESVILLE,,
86090,0.2,1966,1477,SF,3,353000,GAINESVILLE,,
86173,0.14,1935,700,SF,3,212700,GAINESVILLE,,
89754,0.35,1941,2304,UN,3,405700,GAINESVILLE,,
89771,0.31,1941,1865,UN,3,442000,GAINESVILLE,,
89943,0.52,1948,2935,UN,3,490400,GAINESVILLE,,
1058,7.93,2000,2412,AC,3,492600,SUWANNEE,,
1307,2,2005,2508,AC,4,535500,SUWANNEE,,
1416,1.07,1973,2260,AC,3,199700,HIGH SPRINGS,,
1954,0.24,2018,1773,LT,NULL,346500,HIGH SPRINGS,,
2060,0.2,2017,1441,LT,3,302900,HIGH SPRINGS,,
2498,1,1978,1080,UN,3,135100,HIGH SPRINGS,,
3242,0.45,1938,1380,UN,3,331400,HIGH SPRINGS,,
3766,0.23,1965,1200,UN,3,259900,HIGH SPRINGS,,
3886,0.34,1986,1344,LT,3,206100,HIGH SPRINGS,,
3929,0.34,1990,984,LT,3,151100,HIGH SPRINGS,,
4181,0.31,2006,1504,LT,3,235500,HIGH SPRINGS,,
4825,0.97,1960,1365,UN,3,215700,SUWANNEE,,
4871,1.03,2003,1828,LT,3,367500,HIGH SPRINGS,,
4905,1.01,2014,1984,LT,3,426100,HIGH SPRINGS,,
5303,1.24,2004,2178,LT,3,500100,HIGH SPRINGS,,
5446,0.38,2018,2090,LT,NULL,476500,HIGH SPRINGS,,
5681,2,1962,616,AC,2,80800,SUWANNEE,,
7756,0.18,2007,1631,LT,3,295200,NEWBERRY,,
8031,0.23,2007,1747,LT,3,334300,NEWBERRY,,
8323,5,2007,2544,AC,3,492000,NEWBERRY,,
8652,0.17,1975,1248,UN,3,217600,NEWBERRY,,
9986,0.32,2006,1963,LT,3,348800,NEWBERRY,,
10547,3.07,2020,3363,AC,NULL,590300,NEWBERRY,,
10799,5,1975,1628,AC,3,251200,SUWANNEE,,
11174,5.84,2003,2112,AC,3,450500,SUWANNEE,,
12007,5.63,2000,1467,LT,3,377400,SUWANNEE,,
12359,0.14,2007,1609,LT,3,300400,HIGH SPRINGS,,
12382,0.14,2017,1724,LT,3,337400,HIGH SPRINGS,,
12522,0.23,1970,1400,LT,3,149500,SUWANNEE,,
13687,0.19,2020,1419,LT,NULL,261400,ALACHUA,,
13776,0.29,1984,1107,UN,3,204800,ALACHUA,,
14254,0.33,1956,780,UN,3,177000,ALACHUA,,
14400,0.17,1975,1232,UN,3,168000,ALACHUA,,
14543,0.25,2003,1619,LT,3,284100,ALACHUA,,
14875,0.23,1960,1104,LT,3,227700,ALACHUA,,
14898,0.23,1985,1100,LT,3,189900,ALACHUA,,
16750,5,1979,1722,AC,4,458600,SUWANNEE,,
16896,7.1,1981,1527,AC,3,245000,SUWANNEE,,
18353,0.19,1997,1846,LT,4,373500,SUWANNEE,,
18456,0.19,2006,1851,LT,4,379000,SUWANNEE,,
18599,0.5,2018,2730,LT,5,727200,SUWANNEE,,
18814,0.18,2005,1807,LT,3,368700,SUWANNEE,,
32090,0.59,1976,1928,UN,3,350100,GAINESVILLE,,
32107,0.36,1987,1432,UN,3,300300,GAINESVILLE,,
32293,0.25,1974,1025,UN,3,160800,GAINESVILLE,,
32296,0.25,1974,1271,UN,3,265200,GAINESVILLE,,
32319,0.25,1974,1324,UN,3,195000,GAINESVILLE,,
32651,0.25,1977,1561,UN,3,185300,GAINESVILLE,,
32794,0.25,1979,1489,UN,3,269500,GAINESVILLE,,
33249,0.2,1995,1825,LT,4,345100,GAINESVILLE,,
33544,0.05,1989,1351,UN,3,216200,GAINESVILLE,,
33647,0.16,1992,1461,LT,3,288800,GAINESVILLE,,
34082,0.54,1978,2060,UN,3,297100,SUWANNEE,,
34125,0.43,1980,1758,UN,3,316900,SUWANNEE,,
34151,0.35,1980,1411,UN,3,146400,SUWANNEE,,
34234,0.45,1983,1852,UN,3,433100,SUWANNEE,,
34271,0.43,1983,2065,UN,3,388000,SUWANNEE,,
34626,1.41,1998,3776,UN,5,861300,SUWANNEE,,
50298,0.86,1951,3429,UN,4,714400,GAINESVILLE,,
50607,0.46,1974,1320,UN,3,297000,GAINESVILLE,,
50836,0.02,1999,1736,LT,4,277200,GAINESVILLE,,
52399,0.24,1976,3014,UN,4,506300,ST. JOHN'S,,
52462,0.98,1981,5024,UN,4,605000,ST. JOHN'S,,
52814,0.32,1980,1806,UN,3,372800,ST. JOHN'S,,
52857,0.37,1978,1308,UN,3,232900,ST. JOHN'S,,
53086,1.05,1990,2023,LT,3,547800,ST. JOHN'S,,
53192,0.39,2005,3316,LT,5,709100,ST. JOHN'S,,
53567,0.2,1977,1185,UN,3,260100,ST. JOHN'S,,
54085,0.27,2002,2530,LT,4,573600,ST. JOHN'S,,
54148,0.56,2003,4113,LT,5,841800,ST. JOHN'S,,
54311,0.68,2006,3410,LT,5,750000,ST. JOHN'S,,
54580,0.17,2005,1967,LT,4,349500,GAINESVILLE,,
54686,0.25,1981,1279,UN,3,246600,ST. JOHN'S,,
54809,0.05,1983,788,UN,3,78400,ST. JOHN'S,,
55227,0.02,1987,1106,UN,3,172200,GAINESVILLE,,
55230,0.02,1987,1106,UN,3,181900,GAINESVILLE,,
55376,0.03,1987,1370,UN,3,194600,GAINESVILLE,,
55396,0.03,1987,1370,UN,3,195200,GAINESVILLE,,
55419,0.03,1987,1106,UN,3,182800,GAINESVILLE,,
55459,0.07,1985,1240,LT,3,163800,GAINESVILLE,,
55642,0.34,1980,2238,UN,4,397200,ST. JOHN'S,,
55648,0.44,1978,1822,UN,3,430100,ST. JOHN'S,,
55814,0.02,1985,1361,LT,3,177000,GAINESVILLE,,
60846,0.51,1991,2620,UN,5,721700,ST. JOHN'S,,
60929,0.55,2001,4263,LT,5,1144600,ST. JOHN'S,,
61098,0.04,2004,1820,LT,4,400100,ST. JOHN'S,,
61158,0.08,1997,1432,LT,3,353500,ST. JOHN'S,,
61304,0.15,1999,2223,LT,4,431700,ST. JOHN'S,,
61745,0.15,2004,2938,LT,4,526800,ST. JOHN'S,,
61994,0.06,2006,1422,LT,4,272400,ST. JOHN'S,,
62412,0.11,1983,1144,UN,3,151300,ST. JOHN'S,,
62426,0.05,1997,992,UN,3,122300,ST. JOHN'S,,
62532,0.06,1983,980,UN,3,118200,ST. JOHN'S,,
63010,0.16,1990,1016,LT,3,221500,ST. JOHN'S,,
63362,0.05,1992,1016,LT,3,160000,ST. JOHN'S,,
63763,0.15,2005,1884,LT,4,387200,ST. JOHN'S,,
63883,0.24,1998,1636,LT,3,326200,ST. JOHN'S,,
64158,0.19,1999,1770,LT,4,396100,ST. JOHN'S,,
65117,0.22,2006,1814,LT,4,360900,ST. JOHN'S,,
65200,0.2,2006,2246,LT,4,410800,ST. JOHN'S,,
65240,0.17,2008,2165,LT,4,451000,ST. JOHN'S,,
65403,0.16,2012,1811,LT,4,472100,ST. JOHN'S,,
65678,0.53,1969,2007,UN,3,379600,ST. JOHN'S,,
66027,0.23,2000,1494,LT,3,355000,ST. JOHN'S,,
66133,0.47,1961,1960,UN,3,293900,ST. JOHN'S,,
66969,0.29,1957,1170,UN,3,241300,ST. JOHN'S,,
67175,0.21,2004,2891,LT,4,453900,GAINESVILLE,,
67845,0.12,1996,1354,UN,3,285000,GAINESVILLE,,
67965,0.09,1986,1206,UN,3,100,GAINESVILLE,,
67965,0.09,1986,1206,UN,3,155300,GAINESVILLE,,
69731,1,2007,1417,LT,3,315700,ST. JOHN'S,,
69966,1.1,2005,1782,LT,3,389000,ST. JOHN'S,,
70043,1.06,2007,1639,LT,3,375400,ST. JOHN'S,,
72167,0.11,2017,1481,LT,3,291600,GAINESVILLE,,
72230,0.21,2015,1241,LT,3,250300,GAINESVILLE,,
72270,0.12,2016,1185,LT,3,255400,GAINESVILLE,,
73066,0.1,2003,1440,LT,3,276100,GAINESVILLE,,
73518,0.29,1971,1346,LT,3,259800,GAINESVILLE,,
73853,0.23,1961,1118,UN,3,167800,GAINESVILLE,,
81811,0.25,1950,1099,UN,3,271100,GAINESVILLE,,
82037,0.24,1956,1501,UN,3,198300,GAINESVILLE,,
82189,0.23,1961,1210,UN,3,242800,GAINESVILLE,,
82329,0.17,1961,1131,UN,3,217600,GAINESVILLE,,
82349,0.16,2022,1248,UN,NULL,191800,GAINESVILLE,,
83852,0.15,2007,1618,UN,3,224400,GAINESVILLE,,
84473,0.23,1983,1928,UN,3,232900,GAINESVILLE,,
85037,0.16,1958,908,UN,3,158800,GAINESVILLE,,
85704,0.13,1930,1638,SF,3,393800,GAINESVILLE,,
86434,0.03,1990,1176,UN,3,134000,GAINESVILLE,,
88100,0.11,1935,783,SF,3,82400,GAINESVILLE,,
88655,0.1219,1930,2008,SF,3,489400,GAINESVILLE,,
91944,0.25,1960,1410,UN,3,69200,GAINESVILLE,,
91944,0.25,1960,1410,UN,3,103700,GAINESVILLE,,
91964,0.31,1959,1008,UN,3,138600,GAINESVILLE,,
92737,0.23,1967,1369,UN,3,194100,ST. JOHN'S,,
92966,0.26,1964,1275,UN,3,165200,ST. JOHN'S,,
93115,0.12,2004,1240,LT,3,210700,ST. JOHN'S,,
93630,0.58,1960,1542,UN,3,275600,ST. JOHN'S,,
93693,0.42,1976,1335,UN,3,233400,ST. JOHN'S,,
93899,0.36,1974,1144,UN,3,68000,ST. JOHN'S,,
93899,0.36,1974,1144,UN,3,80000,ST. JOHN'S,,
94031,2.87,1945,1432,UN,3,323500,ST. JOHN'S,,
94048,0.23,1963,1424,UN,3,221800,ST. JOHN'S,,
94154,1.79,1979,2118,AC,4,406700,ST. JOHN'S,,
95256,6.54,1981,1804,AC,3,504400,MICANOPY,,
96484,0.69,1948,1072,UN,3,194700,WALDO,,
96484,0.69,1948,1072,UN,3,100,WALDO,,
98293,1.65,1966,2226,UN,3,588000,ST. JOHN'S,,
99166,9.68,1988,768,AC,3,275000,ST. JOHN'S,,
100145,1.01,1998,1582,UN,4,346200,SUWANNEE,,
101313,7.36,1962,2147,AC,3,414800,ST. JOHN'S,,
102418,0.5,1925,1667,SF,2,122500,HAWTHORNE,,
102538,0.58,1955,1271,UN,2,36800,ST. JOHN'S,,
105558,0.08,2016,1456,LT,3,263800,NEWBERRY,,
105767,0.15,2017,1520,LT,4,399500,SUWANNEE,,
105930,0.13,2016,1682,LT,4,371300,GAINESVILLE,,
105933,0.17,2016,2102,LT,4,504800,GAINESVILLE,,
105950,0.14,2016,1844,LT,4,438000,GAINESVILLE,,
106285,0.19,2017,2432,LT,3,400400,NEWBERRY,,
106514,0.4,2018,3877,LT,NULL,1064100,SUWANNEE,,
106746,0.13,2019,1710,LT,3,386600,GAINESVILLE,,
107201,0.1641,2018,1966,LT,3,437100,ST. JOHN'S,,
108074,0.1069,2020,1427,LT,NULL,338000,GAINESVILLE,,
300096,0.1,2020,1555,LT,NULL,369500,ST. JOHN'S,,
500794,0.17,2021,2556,LT,4,434300,ST. JOHN'S,,
500877,0.14,2020,1746,LT,NULL,382200,GAINESVILLE,,
500920,0.15,2021,1993,LT,NULL,430100,GAINESVILLE,,
502142,0.05,2021,1729,LT,NULL,302600,SUWANNEE,,
502709,0.14,2021,1768,LT,NULL,308500,HIGH SPRINGS,,
502729,0.14,2022,2535,LT,NULL,373700,HIGH SPRINGS,,
502743,0.14,2021,1405,LT,NULL,311200,HIGH SPRINGS,,
502746,0.14,2022,1615,LT,     ,325200,HIGH SPRINGS,,
502998,0.17,2022,2310,LT,3,343000,ALACHUA,,
503075,0.18,2021,1768,LT,NULL,357500,NEWBERRY,,
503991,0.118,2022,2756,LT,NULL,454500,SUWANNEE,,
504008,0.1147,2022,2860,LT,3,345900,SUWANNEE,,
1983,0.23,2020,1664,LT,NULL,310800,HIGH SPRINGS,,
2063,0.2,2019,1573,LT,NULL,308700,HIGH SPRINGS,,
2149,0.21,2020,2427,LT,NULL,357700,HIGH SPRINGS,,
2395,0.23,2005,1507,LT,3,270300,HIGH SPRINGS,,
2564,0.23,2005,1208,UN,3,220500,HIGH SPRINGS,,
3457,0.57,2002,1648,UN,3,363700,HIGH SPRINGS,,
3503,0.34,1929,1656,UN,2,92000,HIGH SPRINGS,,
3586,0.2,1929,1248,UN,3,141100,HIGH SPRINGS,,
4499,0.35,1982,1308,UN,3,248000,HIGH SPRINGS,,
4920,1.01,2014,2051,LT,3,595800,HIGH SPRINGS,,
5541,5.01,2005,1612,AC,3,415200,HIGH SPRINGS,,
7147,5.09,2015,1584,LT,3,530000,NEWBERRY,,
8266,10.29,2002,2518,AC,4,680300,SUWANNEE,,
8830,0.22,2004,1191,UN,3,215700,NEWBERRY,,
9056,0.37,2006,1686,LT,3,293000,NEWBERRY,,
9846,0.41,1990,1647,LT,3,247500,NEWBERRY,,
10161,4.6,1997,1664,AC,3,398500,SUWANNEE,,
11578,5.01,1995,1847,AC,3,509500,SUWANNEE,,
11804,1.32,2005,1947,AC,3,391100,SUWANNEE,,
12368,0.16,2017,1739,LT,3,355400,HIGH SPRINGS,,
12494,0.4,2006,1877,LT,3,311200,SUWANNEE,,
12803,0.17,2008,1868,LT,2,283200,ALACHUA,,
13384,0.21,1990,1292,UN,3,223300,ALACHUA,,
14781,0.46,1920,1350,LT,3,210700,ALACHUA,,
14801,0.23,1959,1216,LT,3,230300,ALACHUA,,
15013,2.46,1990,1963,AC,4,427400,ALACHUA,,
15571,0.24,1998,1327,LT,3,266600,ALACHUA,,
15594,0.33,1997,1710,LT,3,317200,ALACHUA,,
16049,0.51,1995,1413,LT,3,295000,ALACHUA,,
17277,5.3,1975,2480,AC,4,755000,SUWANNEE,,
17692,7,2007,1741,AC,3,482000,SUWANNEE,,
18213,0.33,1987,1681,UN,3,321100,SUWANNEE,,
18525,2.5,1966,2128,AC,3,128200,SUWANNEE,,
18648,0.46,2007,2703,LT,4,710000,SUWANNEE,,
18903,0.16,2007,1605,LT,3,304100,SUWANNEE,,
18963,0.14,2010,1569,LT,3,366100,SUWANNEE,,
19816,0.05,2015,1184,LT,3,259900,SUWANNEE,,
20317,0.26,2007,2472,LT,4,448100,SUWANNEE,,
20898,1.76,1979,2483,AC,3,187300,SUWANNEE,,
21167,0.19,2005,2446,LT,4,617000,SUWANNEE,,
21356,0.28,2013,2184,LT,4,623700,SUWANNEE,,
21711,0.94,1973,1516,LT,3,301300,SUWANNEE,,
22727,1,1997,2802,LT,4,710800,SUWANNEE,,
22790,1.67,2002,5412,LT,6,1334200,SUWANNEE,,
22899,1.03,1995,2646,LT,4,499000,SUWANNEE,,
22962,9.7,1972,2142,AC,3,724300,SUWANNEE,,
23520,4.07,1979,2021,AC,3,307500,SUWANNEE,,
24834,1.29,1965,1304,UN,3,16600,SUWANNEE,,
24834,1.29,1965,1304,UN,3,30100,SUWANNEE,,
25106,0.42,1960,696,UN,2,37200,ARCHER,,
25209,0.2,1977,1040,UN,3,159300,ARCHER,,
27181,2.85,1950,3218,AC,3,346900,SUWANNEE,,
27934,0.5,1997,1792,UN,4,329700,ALACHUA,,
28684,0.19,2002,1841,LT,3,295500,ALACHUA,,
28807,0.24,2005,1966,LT,4,368600,ALACHUA,,
29013,0.24,1999,2350,LT,4,474400,ALACHUA,,
29308,0.06,2005,1706,LT,3,280300,ALACHUA,,
30533,0.11,1985,1152,LT,3,203000,GAINESVILLE,,
30559,0.09,1984,720,LT,3,132800,GAINESVILLE,,
31183,0.04,1996,1418,UN,3,237200,GAINESVILLE,,
31283,0.26,1998,2476,LT,4,495100,GAINESVILLE,,
31326,0.15,2009,1635,LT,3,330400,GAINESVILLE,,
31349,0.13,2014,2145,LT,3,419400,GAINESVILLE,,
31366,0.13,2012,1624,LT,3,334300,GAINESVILLE,,
31369,0.15,2013,2655,LT,3,461800,GAINESVILLE,,
31432,0.15,2008,1836,LT,3,367000,GAINESVILLE,,
