prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,abs_subdv_cd
58043,0.07,2017,1822,LT,4,341600,ST. JOHN'S,241600
58086,0.19,2013,2168,LT,4,454500,ST. JOHN'S,241601
58153,1.73,1974,2715,LT,3,631900,ST. JOHN'S,107900
58169,1.05,2001,3781,LT,3,726400,ST. JOHN'S,107900
58335,1,1974,2173,UN,3,327100,ST. JOHN'S,254400
58375,0.08,2008,1455,LT,4,340600,ST. JOHN'S,246600
58485,0.49,2017,3053,LT,3,779100,ST. JOHN'S,232102
58959,0.27,1978,1632,UN,3,240500,ST. JOHN'S,206600
59023,0.27,1980,1100,UN,3,306000,ST. JOHN'S,206800
59045,0.27,1983,1292,UN,3,274400,ST. JOHN'S,206700
59063,0.36,1987,1270,UN,3,306900,ST. JOHN'S,206700
59152,0.17,1998,1392,LT,4,311900,ST. JOHN'S,185301
59251,0.2,2003,2267,LT,4,363400,ST. JOHN'S,226400
59501,0.09,1981,1587,UN,4,198100,ST. JOHN'S,80100
59564,0.1,1987,1092,UN,3,257600,ST. JOHN'S,82000
59586,0.13,1984,1258,UN,3,302200,ST. JOHN'S,82000
59649,0.03,1984,1152,UN,3,216300,ST. JOHN'S,82100
59686,0.04,1984,992,UN,3,161200,ST. JOHN'S,82100
59793,0.56,1991,2265,UN,4,493000,ST. JOHN'S,82600
60001,0.27,1988,2150,UN,3,368500,ST. JOHN'S,77600
60002,0.35,1989,2547,UN,3,314900,ST. JOHN'S,77600
60024,0.2,1988,1756,UN,3,393800,ST. JOHN'S,77600
60042,0.25,1990,2140,UN,3,430200,ST. JOHN'S,77800
60151,0.2,1992,1808,LT,3,408800,ST. JOHN'S,78100
60208,0.03,1995,1400,UN,3,194700,ST. JOHN'S,78300
60211,0.03,1995,1400,UN,3,197500,ST. JOHN'S,78300
60247,0.03,1995,1203,UN,3,198200,ST. JOHN'S,78300
60273,0.03,1995,1196,UN,3,174400,ST. JOHN'S,78300
60603,0.55,2002,3778,LT,5,1038800,ST. JOHN'S,78800
60794,0.11,1991,1292,LT,3,296300,ST. JOHN'S,79300
60808,0.1,1992,1806,LT,3,360100,ST. JOHN'S,79300
60980,0.03,1996,1706,LT,4,380800,ST. JOHN'S,80000
61017,0.12,2007,3874,LT,4,732400,ST. JOHN'S,80000
61146,0.08,1999,1452,LT,4,306300,ST. JOHN'S,80400
61186,0.15,1996,2373,LT,4,535900,ST. JOHN'S,80500
61189,0.21,1996,1998,LT,4,442700,ST. JOHN'S,80500
61272,0.19,1998,2844,LT,4,525300,ST. JOHN'S,80700
61518,0.62,2002,3978,LT,5,959400,ST. JOHN'S,230500
61541,0.68,2004,3245,LT,5,805900,ST. JOHN'S,81501
61624,0.26,2002,2591,LT,4,553400,ST. JOHN'S,81700
61641,0.13,2002,2023,LT,4,434000,ST. JOHN'S,81700
61665,0.12,2002,2233,LT,4,449800,ST. JOHN'S,81800
61744,0.15,2003,2292,LT,4,495000,ST. JOHN'S,232500
61754,0.14,2003,1907,LT,4,373300,ST. JOHN'S,232500
61791,0.26,2004,2706,LT,4,523000,ST. JOHN'S,81801
61854,0.49,2009,2715,LT,4,748200,ST. JOHN'S,232601
61936,0.14,2011,1855,LT,4,430100,ST. JOHN'S,228605
62000,0.05,2006,1465,LT,4,332300,ST. JOHN'S,228605
62394,0.12,1984,1110,UN,3,170500,ST. JOHN'S,234719
62480,0.06,1983,788,UN,3,122400,ST. JOHN'S,234803
62518,0.15,1983,1151,UN,3,161900,ST. JOHN'S,234811
62544,0.12,1983,1351,UN,3,156000,ST. JOHN'S,234900
62660,0.23,2000,1248,UN,3,154600,ST. JOHN'S,7000
63351,0.05,1992,995,LT,3,135900,ST. JOHN'S,89300
63374,0.05,1983,950,LT,3,123500,ST. JOHN'S,89300
63600,0.12,2015,3376,LT,4,585000,ST. JOHN'S,246500
63729,0.97,1997,2922,LT,4,599300,ST. JOHN'S,254800
63832,0.18,2006,2664,LT,4,524500,ST. JOHN'S,241501
64187,0.25,1998,1702,LT,4,379900,ST. JOHN'S,125703
64226,0.19,2000,1795,LT,4,347300,ST. JOHN'S,125704
64250,0.26,2000,2128,LT,4,366000,ST. JOHN'S,125705
64352,0.24,2002,1882,LT,4,352600,ST. JOHN'S,230700
64452,1,1979,1611,LT,3,239600,ST. JOHN'S,7500
64894,0.14,2007,1910,LT,4,378600,ST. JOHN'S,246100
64911,0.21,2009,2040,LT,4,394900,ST. JOHN'S,246100
65017,0.17,2004,1504,LT,4,350200,ST. JOHN'S,239200
65063,0.16,2005,1795,LT,4,354800,ST. JOHN'S,239201
65142,0.22,2011,1600,LT,4,425000,ST. JOHN'S,239250
65146,0.22,2008,1446,LT,4,331500,ST. JOHN'S,239250
65179,0.2,2007,2445,LT,4,485500,ST. JOHN'S,239251
65249,0.17,2010,1603,LT,4,375400,ST. JOHN'S,248400
65268,0.18,2010,2784,LT,4,525500,ST. JOHN'S,248400
65332,0.13,2011,1680,LT,4,369000,ST. JOHN'S,248400
65352,0.19,2010,1919,LT,4,493500,ST. JOHN'S,248400
65408,0.09,2016,2253,LT,4,420000,ST. JOHN'S,251500
65537,0.54,1976,1512,UN,3,439600,ST. JOHN'S,120100
65727,0.49,1975,2840,UN,3,398100,ST. JOHN'S,42300
65993,0.3,2005,1514,LT,3,330600,ST. JOHN'S,239600
66307,1.01,1984,1656,UN,3,343400,ST. JOHN'S,161600
66888,0.22,2017,2701,LT,4,772600,ST. JOHN'S,173400
67118,0.32,1958,1912,UN,3,305700,ST. JOHN'S,0
67220,0.22,2006,1759,LT,4,391900,GAINESVILLE,234301
67827,0.09,1995,1343,UN,3,272600,GAINESVILLE,175800
69221,10.99,1984,3754,AC,4,700000,ST. JOHN'S,56900
69284,2.1,1996,2580,AC,4,600600,ST. JOHN'S,56900
69347,1.89,1987,2516,AC,3,374600,ST. JOHN'S,195700
69530,1.8,1984,3721,LT,3,431200,ST. JOHN'S,125100
69660,1.3,2006,2611,LT,4,611600,ST. JOHN'S,231400
69946,1.03,2005,1462,LT,3,360000,ST. JOHN'S,227402
70052,2.01,2009,2314,LT,3,517100,ST. JOHN'S,227407
70095,1.41,2006,2770,LT,3,535900,ST. JOHN'S,227407
70466,5,2004,2385,AC,4,522800,ST. JOHN'S,0
70615,5.01,1988,2037,AC,3,542300,ST. JOHN'S,0
72179,0.11,2016,1241,LT,3,241300,GAINESVILLE,28000
72236,0.14,2016,2153,LT,3,318600,GAINESVILLE,28000
72258,0.1,2016,1576,LT,3,286200,GAINESVILLE,28000
72587,0.61,1974,1260,UN,3,219200,ST. JOHN'S,0
73214,0.17,2006,2052,LT,3,392300,GAINESVILLE,236401
73237,0.04,2007,1328,LT,3,245900,GAINESVILLE,236402
73340,0.37,1988,1220,UN,3,220600,GAINESVILLE,110400
73589,0.18,1980,1459,UN,3,236100,GAINESVILLE,206900
73692,0.18,1977,1174,UN,3,203800,GAINESVILLE,196200
73841,0.17,1984,1384,LT,3,240100,GAINESVILLE,162300
73898,0.25,1971,1196,UN,3,160700,GAINESVILLE,89500
73984,0.03,1986,1037,UN,3,187400,GAINESVILLE,34600
74070,0.18,1965,1364,UN,3,235600,GAINESVILLE,14000
75112,0.2,1964,1161,UN,3,233600,GAINESVILLE,32600
75547,0.21,1959,1053,UN,3,227900,GAINESVILLE,95700
75610,0.19,1961,1518,UN,3,266800,GAINESVILLE,95800
75737,0.19,1963,1898,UN,3,229700,GAINESVILLE,95900
76092,0.26,1964,1385,UN,3,183600,GAINESVILLE,96000
76128,0.2,1972,933,UN,3,181700,GAINESVILLE,96100
76188,0.21,1971,1228,UN,3,191900,GAINESVILLE,96100
76194,0.21,1971,1129,UN,3,242900,GAINESVILLE,96100
76440,0.2,1940,640,UN,3,91100,GAINESVILLE,0
76526,0.33,1946,1458,UN,3,255400,GAINESVILLE,0
76686,0.23,1950,1527,UN,3,296400,GAINESVILLE,156400
76735,0.17,2010,1209,UN,3,232300,GAINESVILLE,67800
76819,0.2,1936,1130,UN,3,332800,GAINESVILLE,48300
76875,0.51,1955,1750,UN,3,353000,GAINESVILLE,44600
76915,0.31,1955,1670,UN,3,208900,GAINESVILLE,44600
76919,0.44,1963,1144,UN,3,202500,GAINESVILLE,44600
77024,0.21,1948,2152,UN,3,385900,GAINESVILLE,146100
77041,0.21,1949,895,UN,3,230700,GAINESVILLE,146100
77147,0.22,1949,744,UN,3,199200,GAINESVILLE,146100
77456,0.15,1965,720,UN,3,152700,GAINESVILLE,166400
77542,0.46,1948,1122,UN,3,100000,GAINESVILLE,61400
77648,0.27,1965,1334,UN,3,244000,GAINESVILLE,75400
77688,0.14,1978,1160,UN,3,194500,GAINESVILLE,157000
77711,0.23,1960,912,UN,3,239800,GAINESVILLE,124100
77795,0.38,1981,1364,UN,3,280300,GAINESVILLE,150100
77811,0.21,1981,1144,UN,3,241000,GAINESVILLE,150100
77918,0.28,1951,1748,UN,3,294800,GAINESVILLE,241800
78418,0.27,1970,1200,UN,3,240100,GAINESVILLE,114600
78521,0.02,1987,1118,UN,3,162500,GAINESVILLE,0
78734,0.29,1967,2170,UN,3,379200,GAINESVILLE,61800
79437,0.55,1963,3007,LT,3,587900,GAINESVILLE,60000
79478,0.42,1950,2729,LT,3,629100,GAINESVILLE,60000
79623,0.63,1970,2924,LT,4,484000,GAINESVILLE,118600
80267,0.13,1935,906,SF,3,205200,GAINESVILLE,0
80270,0.17,1947,930,SF,3,193100,GAINESVILLE,0
81349,0.23,1931,2483,UN,4,566800,GAINESVILLE,53500
81415,0.36,1953,1538,UN,3,305800,GAINESVILLE,67200
81478,0.23,1949,841,UN,3,175000,GAINESVILLE,67200
81708,0.26,1958,1694,UN,3,251100,GAINESVILLE,95500
81914,0.21,1956,1104,UN,3,197600,GAINESVILLE,32100
81933,0.21,1956,1224,UN,3,220300,GAINESVILLE,32100
82037,0.24,1956,1501,UN,3,198300,GAINESVILLE,31900
82062,0.25,1959,1295,UN,3,241300,GAINESVILLE,31900
82162,0.23,1960,1595,UN,3,153100,GAINESVILLE,32400
82189,0.23,1961,1210,UN,3,242800,GAINESVILLE,32500
82604,0.2,1963,1708,UN,3,198700,GAINESVILLE,33000
82703,0.14,1971,1300,UN,3,107800,GAINESVILLE,34800
83414,0.38,1954,1296,UN,3,144600,ST. JOHN'S,61000
83762,0.11,1940,408,UN,3,83600,GAINESVILLE,46400
84246,0.23,1984,1452,UN,3,238300,GAINESVILLE,211701
84309,0.29,1954,980,UN,3,80600,GAINESVILLE,85900
84473,0.23,1983,1928,UN,3,232900,GAINESVILLE,211500
85097,0.18,1948,752,UN,3,83900,GAINESVILLE,113300
85600,0.11,1939,993,UN,3,64100,GAINESVILLE,66200
85641,0.44,1935,3268,SF,4,755800,GAINESVILLE,256400
85843,0.16,1951,1422,LT,3,257300,GAINESVILLE,96600
86434,0.03,1990,1176,UN,3,134000,GAINESVILLE,161200
87154,0.19,2008,1350,UN,3,286900,GAINESVILLE,10605
87744,0.14,2000,1232,UN,3,167500,GAINESVILLE,25500
87864,0.14,1935,1176,SF,3,303900,GAINESVILLE,24000
88100,0.11,1935,783,SF,3,82400,GAINESVILLE,23900
88183,0.13,1939,1064,SF,3,251800,GAINESVILLE,25200
88535,0.1,2021,1526,LT,3,402600,GAINESVILLE,27500
88655,0.1219,1930,2008,SF,3,489400,GAINESVILLE,26700
89069,0.45,1996,2803,UN,4,684800,GAINESVILLE,132600
89756,0.24,1947,1590,UN,3,346500,GAINESVILLE,61500
89823,0.33,1961,2284,UN,3,433600,GAINESVILLE,61500
89925,0.41,1948,2314,UN,3,484700,GAINESVILLE,135500
91111,0.83,2003,2403,UN,3,483500,GAINESVILLE,39900
91963,0.31,1958,1200,UN,3,150300,GAINESVILLE,75200
91964,0.31,1959,1008,UN,3,138600,GAINESVILLE,75200
92301,0.34,1962,1580,UN,3,178200,GAINESVILLE,115500
92607,0.16,1968,1330,UN,3,203800,GAINESVILLE,115900
92737,0.23,1967,1369,UN,3,194100,ST. JOHN'S,48000
92966,0.26,1964,1275,UN,3,165200,ST. JOHN'S,108800
92986,0.26,1968,1154,UN,3,203300,ST. JOHN'S,108801
93071,0.13,1980,1131,UN,3,121300,ST. JOHN'S,76000
93072,0.12,1980,1131,UN,3,108800,ST. JOHN'S,76000
93381,0.43,1969,1164,UN,3,192500,ST. JOHN'S,110300
93443,0.15,1963,742,UN,3,71400,ST. JOHN'S,176400
93755,4.88,1982,2726,AC,3,288900,ST. JOHN'S,117200
93835,0.23,1961,1008,UN,3,188500,ST. JOHN'S,40100
93841,0.28,1959,1174,UN,3,216000,ST. JOHN'S,40100
94005,0.67,1966,1519,UN,3,201400,ST. JOHN'S,168200
95004,1,1920,1335,AC,3,402400,MICANOPY,179500
95985,0.36,1996,1632,LT,3,194500,WALDO,154200
96441,6.5,1961,3171,AC,4,361200,WALDO,57200
98213,0.37,1960,884,UN,3,183600,ST. JOHN'S,113100
98293,1.65,1966,2226,UN,3,588000,ST. JOHN'S,119600
99248,0.45,1961,1274,LT,3,35300,ST. JOHN'S,45400
100230,3,1995,1540,AC,3,819200,SUWANNEE,0
100688,1.58,1951,1669,UN,3,273600,SUWANNEE,0
100748,0.49,2010,3036,FF,5,900600,SUWANNEE,210600
100894,0.42,1993,2556,FF,4,774200,SUWANNEE,0
101312,2.44,1966,2439,AC,3,460400,ST. JOHN'S,0
102431,0.41,1920,864,SF,3,81500,HAWTHORNE,88700
102477,0.22,2008,1240,UN,3,196900,HAWTHORNE,185100
102581,0.25,1966,1311,UN,3,194900,HAWTHORNE,111700
102647,0.25,1977,1214,UN,3,175100,HAWTHORNE,0
102660,0.26,1972,1410,UN,3,196400,HAWTHORNE,0
102889,0.37,1992,1188,LT,3,208700,HAWTHORNE,7800
102979,0.61,1920,1376,UN,3,171500,HAWTHORNE,88400
103265,0.36,1965,1697,UN,3,192500,HAWTHORNE,0
103706,0.14,2007,1538,LT,3,220900,HAWTHORNE,246800
104035,2.33,1986,1460,UN,5,362500,ST. JOHN'S,152200
104247,1.69,2001,1666,UN,3,377600,ST. JOHN'S,112400
105223,0.11,2014,1250,LT,4,312200,ST. JOHN'S,251501
105514,0.26,2015,2700,LT,3,463100,NEWBERRY,236107
105680,0.07,2017,2560,LT,5,658200,SUWANNEE,199314
105740,0.26,2016,2540,LT,4,683800,SUWANNEE,255200
105767,0.15,2017,1520,LT,4,399500,SUWANNEE,255201
105780,0.16,2017,2079,LT,5,475500,SUWANNEE,255201
105950,0.14,2016,1844,LT,4,438000,GAINESVILLE,256101
106448,0.11,2018,2126,LT,4,470600,SUWANNEE,242101
106576,5.05,1980,970,AC,3,257100,SUWANNEE,0
106766,0.08,2021,1522,LT,3,348500,GAINESVILLE,257200
106909,0.22,2016,1397,UN,3,274800,GAINESVILLE,96000
107433,0.2318,2017,2101,LT,4,534600,ST. JOHN'S,258900
107635,0.2298,2017,1911,LT,3,405000,NEWBERRY,236108
107762,5,2017,2070,AC,3,600000,NEWBERRY,NULL
108014,0.0825,2021,1218,LT,3,266600,NEWBERRY,255301
500807,0.12,2021,1768,LT,5,408900,ST. JOHN'S,2630.01
502995,0.17,2022,2253,LT,3,406800,ALACHUA,2655
502998,0.17,2022,2310,LT,3,343000,ALACHUA,2655
503931,1.12,2022,3850,AC,5,1196000,SUWANNEE,2659
504014,0.1147,2022,2859,LT,3,491600,SUWANNEE,2421.04
1367,3.5,2006,2297,AC,4,573800,HIGH SPRINGS,237800
1613,1,2000,2447,LT,3,384500,HIGH SPRINGS,167000
1699,0.34,1929,960,UN,2,10300,HIGH SPRINGS,0
1699,0.34,1929,960,UN,2,25100,HIGH SPRINGS,0
1719,0.3,1997,1165,UN,3,223300,HIGH SPRINGS,180900
2240,5,1996,1946,AC,3,388900,HIGH SPRINGS,182400
2967,0.34,1979,2044,UN,4,318600,HIGH SPRINGS,64600
3044,1.15,1900,1930,SF,3,165000,HIGH SPRINGS,64500
3319,0.38,1961,2153,UN,3,313300,HIGH SPRINGS,64600
3382,0.32,1964,1624,UN,3,319900,HIGH SPRINGS,64600
4192,0.25,2005,1347,LT,3,270700,HIGH SPRINGS,180500
4209,0.25,2000,1290,LT,3,273900,HIGH SPRINGS,180500
4467,0.33,1970,1300,UN,3,255100,HIGH SPRINGS,9105
4495,0.35,1980,1260,UN,3,195500,HIGH SPRINGS,8905
4842,1.53,2005,2016,LT,3,373600,HIGH SPRINGS,228700
5171,2.5,2003,3114,AC,4,530200,HIGH SPRINGS,227500
5417,0.37,2007,2020,LT,3,422300,HIGH SPRINGS,245400
5523,15,2006,2004,AC,4,608400,HIGH SPRINGS,0
5849,4.14,1959,1274,AC,3,259700,SUWANNEE,0
5935,6.64,1979,1878,AC,3,465300,SUWANNEE,0
6041,2.05,1997,1873,AC,3,445500,HIGH SPRINGS,59000
7741,0.22,2006,1852,LT,3,325200,NEWBERRY,241901
7807,0.19,2015,1509,LT,3,326200,NEWBERRY,241902
7959,0.29,2005,1652,LT,3,303800,NEWBERRY,236103
8749,0.24,1979,1450,UN,3,154400,NEWBERRY,7600
9012,0.28,1970,1303,LT,3,215600,NEWBERRY,138300
9061,0.24,1956,1450,LT,3,234700,NEWBERRY,138300
9250,0.24,2003,1344,UN,3,228400,NEWBERRY,99600
9794,0.38,2000,1720,LT,3,317600,NEWBERRY,165300
9865,0.3,1998,1594,LT,3,297000,NEWBERRY,165300
9868,0.3,1998,1580,LT,3,288400,NEWBERRY,165300
9897,0.31,2004,1743,LT,3,320000,NEWBERRY,165300
9928,0.32,2004,1639,LT,3,263400,NEWBERRY,165300
9928,0.32,2004,1639,LT,3,100,NEWBERRY,165300
9977,0.32,2005,1591,LT,3,308100,NEWBERRY,165300
10206,160,1940,1353,AC,3,1862000,NEWBERRY,0
11362,5.01,1988,3146,AC,3,613600,SUWANNEE,16600
11560,1.11,1986,1566,AC,3,186400,SUWANNEE,13000
11603,2.84,2007,1696,AC,4,354100,SUWANNEE,0
12264,1.04,2001,2148,LT,4,447900,ALACHUA,123802
12387,0.15,2014,1878,LT,3,319800,HIGH SPRINGS,246700
12673,0.25,2013,1503,LT,3,349600,ALACHUA,238900
12805,0.17,2009,3554,LT,2,387200,ALACHUA,248200
13226,2,1985,1768,AC,3,404500,ALACHUA,29100
13704,0.19,2016,1369,LT,3,248100,ALACHUA,245700
13707,0.2,2014,1500,LT,3,248600,ALACHUA,245700
13830,0.25,1966,1242,UN,3,264600,ALACHUA,51800
14016,0.28,2017,1386,UN,3,240200,ALACHUA,212900
14073,0.49,1979,2806,LT,3,202900,ALACHUA,2400
14073,0.49,1979,2806,LT,3,218400,ALACHUA,2400
14789,0.46,1900,1675,LT,3,170800,ALACHUA,29400
14943,0.34,2012,2094,LT,3,483800,ALACHUA,244300
14963,0.3,2015,2016,LT,3,440400,ALACHUA,244300
15089,13.01,1981,5130,AC,4,5202800,ALACHUA,0
15450,3.15,2016,2700,AC,4,620600,ALACHUA,146200
15819,3.7,1983,2022,AC,3,514000,ALACHUA,2000
16340,5.96,1997,2239,AC,4,578200,SUWANNEE,0
16841,3.02,1979,1056,AC,3,100,SUWANNEE,0
16841,3.02,1979,1056,AC,3,165400,SUWANNEE,0
16944,5.77,2005,3599,AC,4,733900,SUWANNEE,232300
17093,5.3,1980,2334,AC,3,465400,SUWANNEE,204000
17113,5.34,1983,1532,AC,3,314900,SUWANNEE,204000
17522,2.06,2011,1672,UN,3,337900,SUWANNEE,219600
18149,0.21,1987,1582,UN,3,297000,SUWANNEE,43800
18470,0.2,2006,1423,LT,4,319900,SUWANNEE,235400
18836,0.17,2005,2137,LT,3,435300,SUWANNEE,239800
18868,0.16,2005,1521,LT,3,350500,SUWANNEE,239800
18876,0.2,2005,1794,LT,3,311900,SUWANNEE,239800
19420,1,2003,3056,LT,4,621200,SUWANNEE,172000
19426,5.07,1997,7195,AC,5,871900,SUWANNEE,0
19523,0.17,2007,1518,LT,3,330000,SUWANNEE,242001
19532,0.16,2014,1677,LT,3,330200,SUWANNEE,242002
19543,0.16,2008,1355,LT,3,310000,SUWANNEE,242002
19546,0.17,2009,1692,LT,3,343100,SUWANNEE,242002
19698,0.06,2002,1613,UN,3,278500,SUWANNEE,245303
19818,0.06,2015,1696,LT,3,337500,SUWANNEE,245304
19821,0.05,2012,1177,LT,3,240200,SUWANNEE,245304
19867,0.06,1989,1255,LT,3,210700,SUWANNEE,245302
19978,0.14,1991,1544,UN,3,267800,SUWANNEE,152500
20173,0.08,2017,1484,LT,4,355500,SUWANNEE,243801
20253,0.4,2008,3057,LT,4,598000,SUWANNEE,245500
20605,0.22,1996,1557,LT,4,358600,SUWANNEE,193701
20711,0.07,2005,1743,LT,3,317500,SUWANNEE,233500
20714,0.07,2006,2100,LT,3,314400,SUWANNEE,233500
20720,0.09,2003,1664,LT,3,252600,SUWANNEE,233500
21043,0.41,2004,3474,LT,5,857400,SUWANNEE,199300
21115,0.17,2001,2325,LT,4,539000,SUWANNEE,199301
21355,0.28,2015,2622,LT,4,833900,SUWANNEE,199312
21653,0.94,1956,1247,LT,3,165000,SUWANNEE,213700
21736,0.18,2015,1952,LT,4,451100,SUWANNEE,242100
21790,0.2,2015,1879,LT,4,405700,SUWANNEE,242100
22111,2.92,1959,1092,AC,3,181300,SUWANNEE,96800
22483,5,1992,2396,AC,3,660700,SUWANNEE,260300
22572,4.33,1989,5467,LT,5,1286300,SUWANNEE,88900
22632,1.52,2001,3688,LT,4,659400,SUWANNEE,600
22775,1.21,2001,1726,AC,3,435400,SUWANNEE,189400
24833,0.71,1956,752,UN,2,16600,SUWANNEE,0
24882,0.34,1959,1236,UN,3,169900,ARCHER,207200
25288,0.59,2009,2127,LT,3,333800,ARCHER,6400
25320,0.27,1955,672,LT,3,166300,ARCHER,6400
27312,3,1996,1452,AC,4,291900,SUWANNEE,0
27372,6.82,2007,2238,AC,4,458000,SUWANNEE,0
27512,5.73,1966,2056,AC,3,535300,SUWANNEE,0
27927,0.5,1989,1300,UN,3,301200,ALACHUA,221400
27936,0.51,1980,1278,UN,3,241300,ALACHUA,221400
27953,0.62,1995,2278,UN,4,418600,ALACHUA,221100
28357,0.18,1979,2399,LT,3,272400,ALACHUA,201200
28411,0.15,1980,1676,LT,3,278000,ALACHUA,202603
28474,0.33,2017,3357,LT,3,645100,ALACHUA,202601
28603,0.11,2007,1420,LT,3,285000,ALACHUA,245200
28677,0.18,2002,1516,LT,3,324600,ALACHUA,201400
28743,0.1,2006,2487,LT,3,339300,ALACHUA,201400
28958,0.05,1981,1573,UN,3,242200,ALACHUA,200300
28998,0.26,2006,2305,LT,4,433500,ALACHUA,202605
29224,0.04,2000,1259,LT,3,220300,ALACHUA,225200
29244,0.04,2006,1250,LT,3,100,ALACHUA,225200
29244,0.04,2006,1250,LT,3,257600,ALACHUA,225200
29333,0.18,2003,1530,LT,3,300800,ALACHUA,202300
29436,0.2,2002,1231,LT,3,280000,ALACHUA,202400
29708,0.19,1997,1499,UN,3,291300,ALACHUA,50500
29751,0.23,1978,1023,UN,3,251200,ALACHUA,50500
29779,0.2,2000,1401,UN,3,302800,ALACHUA,50500
30126,0.1,1990,1372,LT,3,212600,GAINESVILLE,201100
30323,0.15,1988,1216,LT,3,225300,GAINESVILLE,200500
30346,0.1,1985,1272,LT,3,203800,GAINESVILLE,200500
30383,0.12,1984,1392,LT,3,214500,GAINESVILLE,200500
30383,0.12,1984,1392,LT,3,100,GAINESVILLE,200500
30535,0.11,1985,912,LT,3,204000,GAINESVILLE,200800
30730,0.64,1993,1950,LT,4,381200,GAINESVILLE,18000
30764,0.31,2002,2481,LT,4,495100,GAINESVILLE,18200
31056,0.06,2004,1545,LT,3,253700,GAINESVILLE,230002
31062,0.06,2005,1327,LT,3,228000,GAINESVILLE,230002
31139,0.34,1986,1611,UN,4,358400,SUWANNEE,17500
31179,0.06,1997,1605,UN,3,264500,GAINESVILLE,17800
31219,0.25,1994,2253,LT,4,393800,GAINESVILLE,184700
31262,0.28,1996,2233,LT,4,390300,GAINESVILLE,184800
31508,0.18,2014,1945,LT,4,426600,GAINESVILLE,245801
31686,0.27,1976,998,UN,3,170700,GAINESVILLE,142600
31789,0.47,1980,2615,UN,3,359800,GAINESVILLE,142100
32058,0.31,1977,1543,UN,3,281600,GAINESVILLE,141800
32164,0.3,1980,1435,UN,3,318500,GAINESVILLE,141900
32224,0.38,1978,1568,UN,3,204900,GAINESVILLE,142700
32310,0.25,1974,1118,UN,3,259500,GAINESVILLE,142200
32324,0.23,1974,1690,UN,3,200000,GAINESVILLE,142200
32370,0.25,1974,1548,UN,3,278100,GAINESVILLE,142200
32602,0.25,1976,1442,UN,3,276400,GAINESVILLE,142400
32742,0.25,1980,1265,UN,3,271100,GAINESVILLE,142500
33051,0.38,1994,1805,LT,4,348700,GAINESVILLE,189704
33143,0.23,1988,1219,UN,3,289100,GAINESVILLE,4601
33300,0.18,1996,2186,LT,4,391600,GAINESVILLE,127700
33423,0.12,1989,1366,UN,3,240800,GAINESVILLE,127401
33684,0.27,1990,2356,UN,4,402900,GAINESVILLE,128700
34050,0.23,1995,2373,LT,3,411600,GAINESVILLE,203600
34185,0.35,1979,1418,UN,3,293700,SUWANNEE,47100
34216,0.4,1984,1861,UN,3,355200,SUWANNEE,47200
34843,1.1,2005,4769,LT,5,842800,SUWANNEE,236600
34863,1.09,1989,2653,UN,4,613000,SUWANNEE,85200
34952,1.43,1983,2648,UN,4,557000,SUWANNEE,84600
34966,2.82,1980,2588,UN,4,506500,SUWANNEE,85100
35075,1.03,1973,2920,LT,4,481200,ST. JOHN'S,167600
35364,0.21,1990,1457,UN,3,309400,ST. JOHN'S,187602
35387,0.18,1991,1328,UN,3,308700,ST. JOHN'S,187603
35570,0.4,1979,1854,UN,3,389000,ST. JOHN'S,54400
35616,0.5,1985,1878,UN,3,370400,ST. JOHN'S,54400
35722,0.41,1982,2388,UN,4,421900,ST. JOHN'S,54500
35785,0.82,1997,2686,LT,4,439300,GAINESVILLE,107600
35925,0.24,2003,2341,LT,4,584200,ST. JOHN'S,234200
36048,0.52,1991,3219,UN,4,655700,ST. JOHN'S,101502
36735,0.24,1981,1322,UN,3,306900,ST. JOHN'S,171500
36764,0.24,1982,1554,UN,3,270200,ST. JOHN'S,171500
36838,0.34,1968,1321,LT,3,274400,GAINESVILLE,143600
36927,0.33,1971,1497,LT,3,332600,GAINESVILLE,143800
36990,0.28,1972,1494,LT,3,285400,GAINESVILLE,144000
37076,0.18,1999,1585,LT,3,275500,GAINESVILLE,31502
37256,0.17,2001,1466,LT,3,310000,GAINESVILLE,31504
37459,0.25,1973,1365,LT,3,291300,GAINESVILLE,144500
37628,1,1954,1232,LT,3,281300,GAINESVILLE,0
37688,0.31,1959,1131,LT,3,239800,GAINESVILLE,218100
37826,0.18,1993,1538,LT,3,302900,GAINESVILLE,163601
38049,0.2,1980,912,UN,3,242600,GAINESVILLE,183600
38092,0.21,1979,1267,UN,3,256000,GAINESVILLE,183600
38135,0.2,1979,1281,UN,3,264500,GAINESVILLE,183600
38238,0.21,1981,1560,UN,3,276000,GAINESVILLE,183701
38344,0.21,1980,1260,UN,3,253100,GAINESVILLE,183800
38418,0.18,1983,1440,UN,3,258800,GAINESVILLE,183900
38441,0.26,1989,1340,UN,3,256000,GAINESVILLE,184000
38687,0.23,1969,1219,UN,3,191800,GAINESVILLE,143000
38750,0.2,1980,1399,UN,3,287200,GAINESVILLE,183700
38802,0.2,1978,1501,UN,3,300900,GAINESVILLE,183700
38822,0.24,1977,1429,LT,3,281800,GAINESVILLE,183500
38965,0.26,1976,1150,UN,3,269500,GAINESVILLE,253800
39071,0.22,1971,1144,UN,3,267500,GAINESVILLE,141500
39260,0.33,1972,1525,UN,3,222800,GAINESVILLE,143400
